id,name,isSoup,isSpicy,isSweet,isHot,isMeat,isNoodle,isRice,isBread
537,광어초밥 (2P),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
538,민물장어구이 (1인분),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
539,타코와사비,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
540,육회덮밥,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
541,바지락 칼국수,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
542,탄탄면,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
543,참다랑어 뱃살모듬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
544,삼 <코스요리>,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
545,카우키 롤,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
546,치즈닭갈비,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
547,"추천
삼백반고집",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
548,슈프림양념치킨,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
549,오리지날 떡볶이,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
550,보쌈,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
551,소림마라 마라탕,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
552,"추천
김치볶음밥",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
553,삼계탕,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
554,장어소금구이 (1kg),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
555,황소알곱창 (2인분),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
556,김치생오겹살(200g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
557,사시미 플레이트 (2인),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
558,소라숙회 부추무침,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
559,들깨 칼국수,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
560,깻잎찜닭(2인),TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
561,미스터보쌈2인,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
562,순대 곱창 전골 (중),TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
563,해물파전,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
564,낙지찜 (2인),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
565,광어초밥(10P),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
566,삼겹살(1인분),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
567,족발 大(앞다리),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
568,야채김밥,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
569,"추천
B세트 (2시간+기본음료)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
570,파스타+치킨,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
571,페퍼로니 피자,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
572,수제 왕 돼지갈비 (250g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
573,만조 크림 리조또,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
574,뽀모도로 파스타,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
575,쌀똑핫도그,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
576,콤비네이션 피자(M),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
577,곱창모듬 (1인분),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
578,2시간/1인 (기본),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
579,생고기김치찜(2~3인),TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
580,계란피자,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
581,불고기파전,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
582,살치살스테이크(300g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
583,이베리코 한판 (2~3인용),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
584,이고집쭈꾸미 (1인분),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
585,추천유부4+음료세트,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
586,만나칼국수,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
587,짜장,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
588,핀프릭 브런치 플레이트,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
589,클로리스가든,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
590,해물순두부,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
591,비프 타코,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
592,코만도바베큐,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
593,햄치즈,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
594,생오리로스 (3인분),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
595,명품통갈매기살 (200g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
596,양푼등갈비,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
597,한사바리해장국+떡갈비,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
598,돼지 김치찜(1인분),TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
599,고추장육회,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
600,핫 후라이드,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
601,콩나물국밥,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
602,점심특선(장어탕),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
603,고돼지정식,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
604,고급양갈비,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
605,조개구이 (소),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
606,반반섞음,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
607,국물닭발(소),TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
608,국물닭볶음탕(한마리),TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
609,"추천
누룩솔트후라이드 (콘)",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
610,다발김치찌개 (대),TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
611,대패삼겹살 (100g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
612,가츠동,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
613,닭곰탕국수,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
614,수타짜장,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
615,버섯매운칼국수,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
616,100%수제양념돼지갈비 (250g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
617,츠루츠루 라멘,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
618,로제삼겹살,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
619,쭈꾸미 2인세트,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
620,생삼겹살 (200g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
621,고추장불고기,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
622,황소곱창,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
623,믹스가츠동,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
624,훠궈뷔페 (1인),TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
625,"추천
이젠떡볶이",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
626,불고기 4DX,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
627,클럽샌드위치,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
628,순한맛,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
629,소 왕통갈비(1대),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
630,영양탕,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
631,별표국수,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
632,수제본함박 스테이크,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
633,"추천
파인돈까스",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
634,나비루회덮밥,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
635,마그마 오믈렛,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
636,더블치즈 피자 (SLICE),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
637,치킨샐러드,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
638,A코스,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
639,한우소머리곰탕,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
640,코카콜라500ml,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
641,양지 소고기쌀국수,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
642,안심스테이크,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
643,의성마늘떡보쌈,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
644,낙곱새 (소),TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
645,현미바사삭,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
646,녹차 라떼,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
647,이베리코돼지 편백세트 (2인추천),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
648,들깨칼제비,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
649,두떡로제떡볶이,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
650,"추천
남도정식",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
651,나눔]킹쉬L+리얼순살+양념,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
652,호가든 생 2잔&나쵸,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
653,찐꽈배기,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
654,소곱창,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
655,차돌라면,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
656,오늘의사시미,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
657,구운버섯샐러드,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
658,숯불양념바베큐,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
659,닭떡볶이,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
660,대새피자,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
661,베리버터스콘,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
662,그린스무디,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
663,세트메뉴,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
664,갈비살(180g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
665,광어(소),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
666,마라탕 (100g),TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
667,소떡,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
668,치즈김치전,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
669,앞족(국내산) 小,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
670,고묵이,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
671,낙지(볶음)덮밥,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
672,삼겹살 (180g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
673,목살 스테이크,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
674,규동,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
675,버섯돼지갈비(1인분),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
676,도니꾸차슈라,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
677,Avocado chili BURRUTO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
678,비빔냉면,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
679,페이머스,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
680,함박스테이크,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
681,유린기,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
682,계란찜,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
683,소갈비살(200g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
684,황궁 쟁반짜장,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
685,치킨라이스,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
686,함흥회냉면,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
687,"추천
크림치즈볼 로제떡볶이",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
688,슈하스코 무한리필 (런치),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
689,팟타이,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
690,마라탕,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
691,네버슬립스 (R),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
692,시즈닝감자치킨,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
693,돼지양념곱창,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
694,그린 샐러드,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
695,치킨보울(스몰),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
696,카스,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
697,호타루 모듬세트,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
698,우삼겹 국물떡볶이,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
699,흑돼지왕소금구이 (700g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
700,튀볶이,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
701,채끝등심(200g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
702,모로코 치킨 타진,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
703,모듬A(450g),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
704,치즈돈까스(2인분),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
705,고르곤졸라 피자 (10인치),FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
706,왕순대,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
707,국산 삼합,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
708,"순살치킨(순살,간장,양념,치즈)",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
709,양꼬치,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
710,오픈샌드위치,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
711,산꼼장어 (소),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
712,바베큐플래터,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
713,순한우동,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
714,쌀국수,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
715,왕돈가스,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
716,매운참치김밥,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
717,산낙지 연포탕,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
718,뿌링클,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
719,100% 순종 듀록목살,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
720,매드쉬림프 피자(L),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
721,SET A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
722,"추천
수박빙수",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
723,샤인머스캣 봉봉 스무디 - R/ICE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
724,크리스피치킨,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
725,도야족발_중,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
726,소갈비살(700g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
727,오야꼬동,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
728,튀김 (1인분),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
729,마녀김밥,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
730,메뉴,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
731,곱밥,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
732,이레김밥,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
733,참홍어 삼합,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
734,正熟 돈마호크(210g),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
735,녹두닭죽,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
736,흑돼지타코,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
737,왕십리야채곱창 (200g),FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
738,스타버거,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
739,아메리카노(Hot),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
740,전주비빔밥,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
741,"추천
국내산 100% 안심스테이크",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
742,한치 땅콩,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
743,치즈피자,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
744,육회와 김부각,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
745,닭모래집,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
746,도란도란,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
747,라(L)라(L) 피자,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
748,미친피자 시그니처(M),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
749,모듬(600g),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
750,돈코츠 라멘,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
751,대작 모둠초밥 (11ps),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
752,수입맥주,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
753,특초밥(15pcs),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
754,직화불고기혼밥,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
755,치즈 프라이 L,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
756,해장되는대창나베,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
757,토마토 그린빈 샐러드,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
758,콩국수,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
759,레드마요치킨,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
760,야채비빔밥,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
761,간장통닭,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
762,그릴드 목살샐러드 로우,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
763,얼큰닭도리탕 (대),TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
764,짜오판,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
765,닭다리살 스테이크,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
766,"추천
똥집 통마늘소금구이",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
767,오꼬노미야끼해물,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
768,싸움보쌈(M),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
769,뚝배기불고기,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
770,소갈비살 (170g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
771,간장+정통후라이드,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
772,순살양념구이치킨,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
773,차돌 두루치기,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
774,트리플치즈 텐더치킨,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
775,황금올리브반반+황금알치즈볼,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
776,광어대파회,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
777,무한리필(1인),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
778,백채찌개 1인,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
779,얼큰뼈감자탕 (대),TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
780,그날 세트,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
781,전주 콩가 세트,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
782,참치 스페샬 (1인),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
783,간장치킨,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
784,경성꽈배기(3개),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
785,돼지국밥,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
786,광어 사시미 (소),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
787,마루떡복이,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
788,레벨업 토스트,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
789,연어구이,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
790,치즈 프레이트,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
791,신선오리주물럭,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
792,삼겹살 (170g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
793,노스 아일랜드IPA (435ml),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
794,우동정식,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
795,참치회 미 메뉴,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
796,카페라떼,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
797,동해 해물파전,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
798,"추천
삼겹살카레",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
799,단호박 볼케이노,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
800,얼큰버섯칼국수,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
801,직구도시락 (1인),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
802,등심 돈가스,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
803,오리지널수제버거,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
804,대포찜닭 (2인),TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
805,무모한메가(32P),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
806,추어탕+돌솥밥,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
