id,name,external_star,address_id,business_date,starttime,fintime,bestmenu_id,franchise,internal_star,restaurant_type
1,신풍식당,0,178,null,null,null,null,False,,
2,삼우식당,5.0,1397,null,null,null,350,False,,
3,완산정,2.8,2281,"월,화,수,목,금,토,일",00:00,24:00,68,False,,
4,향도장,4.3,1258,"월,화,수,목,금,토,일",10:00,21:30,83,False,,
5,열정,5.0,1564,"월,화,수,목,금,토,일",00:00,24:00,785,False,,
6,닭발 매운맛에 미쳐,4.3,329,null,null,null,530,False,,
7,또바기식당,3.5,1557,"월,화,수,목,금,토,일",00:00,24:00,779,False,,
8,엔조 파스타&피자,4.3,380,"화,수,목,금,토,일",11:00,21:00,573,False,,
9,진미락,4.7,1164,null,null,null,157,False,,
10,봉천동진순자김밥,2.7,2284,"월,화,수,목,금,토",08:00,23:00,209,True,,
11,대호아구집,4.0,913,"월,화,수,목,금,토,일",10:00,23:00,500,False,,
12,일점사,3.6,1756,"월,화,수,목,금,토,일",14:00,01:00,726,False,,
13,금산삼계탕,0,2146,null,null,null,null,False,,
14,만복국수,3.7,1986,"월,화,수,목,금,토,일",11:30,23:50,972,True,,
15,홍콩반점0410 관악구청점,1.7,6,"월,화,수,목,금,토",11:00,22:20,63,True,,
16,마포소금구이,4.7,1687,"월,화,수,목,금,토,일",11:00,22:00,334,False,,
17,신부산회집,3.8,2119,null,null,null,null,False,,
18,행운동조개,4.4,1333,"화,수,목,금,토,일",15:00,02:00,512,False,,
19,낙성식당,4.3,1168,"월,화,수,목,금,토,일",07:00,21:30,301,False,,
20,하우림,4.0,1717,null,null,null,26,False,,
21,갈매기조나단,3.0,1354,null,null,null,824,False,,
22,삼우바베큐,4.7,1052,null,null,null,658,False,,
23,부림식당,3.0,2189,"월,화,수,목,금,토,일",00:00,24:00,835,False,,
24,포마토,1.5,2054,null,null,null,null,False,,
25,만다린,3.7,1988,null,null,null,null,False,,
26,백상갈비,3.7,1742,null,null,null,null,False,,
27,목포부부아구찜,2.0,1298,null,null,null,500,False,,
28,대작,1.8,797,"월,화,수,목,금,토",15:00,23:50,null,False,,
29,사천푸드,2.8,1541,null,null,null,275,False,,
30,볏짚구이 이야기,3.7,1986,"월,화,수,목,금,토,일",15:00,02:00,885,False,,
31,멍텅구리,0,501,null,null,null,null,False,,
32,옛날순대국,5.0,1633,null,null,null,null,False,,
33,삼두삼계탕,3.0,1151,null,null,null,null,False,,
34,화정족발,0,451,"월,화,수,목,금,토,일",15:00,03:00,882,False,,
35,롯데리아 봉천점,1.9,1228,"월,화,수,목,금,토,일",08:00,23:00,626,True,,
36,버드나무,0,2,null,null,null,null,False,,
37,풍성구이,5.0,1330,null,null,null,683,False,,
38,정금바베큐통삼겹,5.0,1221,null,null,null,null,False,,
39,요리요리,1.0,44,null,null,null,null,False,,
40,국회루,2.8,1689,null,null,null,373,False,,
41,스탑싸인,3.6,1633,null,null,null,886,False,,
42,고향주물럭,0,973,null,null,null,147,False,,
43,당곡기사식당,3.0,755,null,null,null,1073,False,,
44,영구키친,4.9,462,"월,수,목,금,토,일",11:00,22:00,116,False,,
45,낙지마을해물구이,3.3,1745,"월,화,수,목,금,토,일",11:00,23:30,44,False,,
46,로데오,3.4,1746,"월,화,수,목,금,토,일",10:30,19:30,null,False,,
47,뜸들이다 서울대입구역점,3.6,1092,"월,화,수,목,금,토,일",10:30,20:30,746,False,,
48,풍년곱창,4.5,430,"월,화,수,목,금,토,일",17:00,02:00,243,False,,
49,왕돈까스왕냉면 서울대역점,2.7,1584,"월,화,수,목,금,토,일",00:00,24:00,715,True,,
50,옛골생고기,5.0,1729,null,null,null,null,False,,
51,uncle-B,3.6,2077,null,null,null,400,False,,
52,해태식당,4.2,422,"월,화,수,목,금,토,일",11:00,22:00,165,False,,
53,장터국밥,4.3,427,"월,화,수,목,금,토,일",11:00,23:00,507,False,,
54,불티나 식당,0,1448,null,null,null,null,False,,
55,꼴통치킨,3.0,2056,"월,화,수,목,금,토,일",13:00,02:00,423,False,,
56,숙이네생선구이,5.0,2284,null,null,null,1007,False,,
57,푸른목장,3.2,2032,"월,화,수,목,금,토,일",10:30,24:00,null,False,,
58,옥돌집,3.3,2268,"월,화,수,목,금,토,일",00:00,24:00,null,False,,
59,풍천장어,5.0,909,null,null,null,null,False,,
60,털보네,5.0,583,null,null,null,1032,False,,
61,개구쟁이,0,1004,null,null,null,null,False,,
62,일미식당,0,663,null,null,null,null,False,,
63,이태리부대찌개 낙성대점,3.9,2238,"월,화,수,목,금,토,일",11:00,22:00,1073,True,,
64,푸다기,4.0,1066,"월,화,수,목,금,토,일",16:30,04:00,null,False,,
65,목포아구찜,2.0,1385,null,null,null,500,False,,
66,안집,4.1,1352,"월,화,수,목,금,토",11:30,21:30,364,False,,
67,킹크랩대게한상,2.0,2157,"월,화,수,목,금,토,일",12:00,22:20,null,False,,
68,홍푸차이,3.4,1312,"월,화,수,목,금,토",11:00,21:00,185,False,,
69,낙양호프,0,2228,null,null,null,null,False,,
70,바우네나주곰탕 봉천점,3.3,1570,"월,화,수,목,금,토,일",00:00,24:00,268,True,,
71,본전순대국,3.5,656,"월,화,수,목,금,토,일",08:00,20:00,151,False,,
72,배할머니네파절이삼겹살,3.9,622,"월,화,수,목,금,토,일",10:00,24:00,869,False,,
73,본래순대 낙성대점,4.4,2076,"월,화,수,목,금,토,일",09:30,01:00,233,True,,
74,서울삼족탕,5.0,160,null,null,null,90,False,,
75,유가네닭갈비,2.6,1398,"월,화,수,목,금,토,일",11:00,23:00,null,True,,
76,황금짜장,4.2,1008,"월,화,수,목,금,토,일",10:00,21:00,483,False,,
77,북촌손만두 서울대입구역점,2.6,658,"월,화,수,목,금,토,일",11:00,22:00,null,True,,
78,로향양꼬치,3.9,2013,"월,화,수,목,금,토,일",12:00,02:00,604,False,,
79,태능숯불갈비,2.6,1713,null,null,null,484,False,,
80,홍매황궁쟁반짜장,1.9,727,"월,화,수,목,금,토,일",09:30,20:40,684,False,,
81,오징어나라,3.3,1708,null,null,null,null,True,,
82,상도늘보리 낙성대점,5.0,2238,"월,화,수,목,금,토,일",11:00,22:00,null,True,,
83,차오멘짬뽕,5.0,1831,"월,화,수,목,금,토,일",11:00,22:00,null,False,,
84,함흥냉면,3.8,1942,"월,화,수,목,금,토,일",10:00,22:00,843,False,,
85,이삭토스트,3.2,316,"월,화,수,목,금",11:00,00:55,788,True,,
86,보보,0,1820,null,null,null,null,False,,
87,니라이카나이,5.0,1380,null,null,null,null,False,,
88,조춘식동갑이네,4.4,1649,"화,수,목,금,토,일",10:30,23:30,null,True,,
89,라밥LABAB 낙성대,1.9,2075,"월,화,수,목,금,토,일",00:00,24:00,null,False,,
90,조마루뼈다귀,3.1,33,"월,화,수,목,금,토,일",00:00,24:00,null,False,,
91,한솥,4.4,1082,"월,화,수,목,금,토",08:30,21:00,446,True,,
92,안동장,2.9,1627,null,null,null,51,False,,
93,황소곱창,2.0,1065,"월,화,수,목,금",16:00,02:00,78,True,,
94,성민,3.8,1135,"월,화,수,목,금,토,일",14:00,02:00,709,False,,
95,신의주찹쌀순대,2.9,1322,"월,화,수,목,금,토,일",00:00,24:00,null,True,,
96,제일숯불갈비,5.0,2057,null,null,null,null,False,,
97,갯벌낙지,4.0,1732,null,null,null,318,False,,
98,청티엔,3.3,2185,"월,화,수,목,금,토,일",11:00,22:00,51,False,,
99,얼큰수제비해물칼국수,4.7,876,"화,수,목,금,토,일",10:30,15:30,null,False,,
100,칸꼬시,0,845,null,null,null,null,False,,
101,유천칡냉면,2.8,285,"월,화,수,목,금,토,일",09:00,21:00,332,True,,
102,이대감명품막창,3.5,548,"화,수,목,금,토,일",15:00,24:00,1026,False,,
103,라화쿵부 서울대샤로수점,3.0,982,"월,화,수,목,금,토,일",11:00,23:00,666,True,,
104,할리스커피,2.0,1125,"월,화,수,목,금,토,일",00:00,24:00,723,True,,
105,다빈,2.3,614,"월,화,수,목,금,토,일",09:00,24:00,247,False,,
106,청국장과보리밥,4.2,1930,"월,화,수,목,금,토,일",11:00,21:30,1019,True,,
107,김명자굴국밥,5.0,1572,null,null,null,null,False,,
108,고향집,4.6,779,"월,화,수,목,금,토,일",14:00,21:00,65,False,,
109,장추추어탕,2.3,926,null,null,null,971,False,,
110,낙성대점미스터보쌈5379,3.0,431,"월,화,수,목,금,토,일",11:30,00:30,561,True,,
111,김밥천국,2.0,454,null,null,null,null,True,,
112,종로빈대떡,3.0,1962,null,null,null,null,False,,
113,와돈,5.0,1602,null,null,null,253,False,,
114,불광옥,4.4,1697,"화,수,목,금,토,일",11:30,23:30,616,False,,
115,만두와김밥,2.7,562,null,null,null,1032,False,,
116,우리지금만나,4.7,718,"월,화,수,목,금",17:00,03:00,949,False,,
117,BBQ 청룡점,1.0,1038,"월,화,수,목,금,토,일",12:00,00:30,775,False,,
118,장수촌,5.0,1671,null,null,null,554,False,,
119,훈담,3.7,4,"월,화,수,목,금,토",11:00,22:00,108,False,,
120,황토방,4.0,2180,"월,화,수,목,금,토",10:00,21:30,40,False,,
121,남원추어탕,5.0,7,null,null,null,985,False,,
122,도노텀블 보라매점,3.8,12,"월,화,수,목,금",08:00,23:00,400,True,,
123,버블캐슬,0,573,null,null,null,null,False,,
124,바지락손칼국수,0,1389,null,null,null,null,False,,
125,목포회센타,3.6,699,"화,수,목,금",17:00,24:00,424,False,,
126,봉황식당,0,1533,null,null,null,null,False,,
127,광시생고기,3.0,257,null,null,null,null,False,,
128,가마솥,3.6,1997,"월,화,수,목,금,토,일",11:00,21:00,931,False,,
129,갯바위,3.8,1009,"월,화,수,목,금,토",11:00,20:00,990,False,,
130,구울락,4.8,196,null,null,null,265,False,,
131,로향,3.9,1652,"월,화,수,목,금,토,일",12:00,02:00,604,False,,
132,행복한밥상,5.0,1726,null,null,null,null,False,,
133,맘스터치 서울대입구역점,2.1,1615,"월,화,수,목,금,토,일",10:00,22:30,null,True,,
134,돼지한마당,4.3,1654,null,null,null,null,False,,
135,연탄초벌구이집,5.0,114,"월,화,수,목,금,토,일",16:00,02:00,664,False,,
136,목포홍탁,0,720,null,null,null,null,False,,
137,바지락칼국수,5.0,688,null,null,null,null,False,,
138,두산호프,0,1198,null,null,null,null,False,,
139,산골안 순대국,4.3,984,null,null,null,151,False,,
140,옥천민물매운탕,4.6,1311,"월,화,수,목,금,토,일",10:00,22:00,null,False,,
141,훈이네해장국,4.5,951,null,null,null,136,False,,
142,장터생고기,4.7,2093,"월,화,수,목,금,토",09:00,21:00,null,False,,
143,황칠나라 풍년옥,3.6,370,"월,화,수,목,금,토,일",10:00,22:00,244,False,,
144,이고집쭈꾸미,5.0,586,"월,화,수,목,금,토,일",11:30,24:00,584,False,,
145,춘원식당,4.4,1250,"월,화,수,목,금,토,일",10:30,22:00,452,False,,
146,안주마을,0,2037,null,null,null,null,False,,
147,삼오집,5.0,1351,null,null,null,null,False,,
148,만리장성,4,580,"월,화,수,목,금,토,일",10:00,21:00,51,False,,
149,물고기학교,4.3,405,null,null,null,null,False,,
150,한양갈비,3.1,990,null,null,null,367,False,,
151,데일리 봉천점,5.0,646,null,null,null,null,True,,
152,모베터 블루스,5.0,1437,"월,화,수,목,금,토,일",19:00,02:00,null,False,,
153,표태룡의 우성각,2.9,1664,"월,수,목,금,토,일",10:30,20:30,51,False,,
154,일로카페,5.0,92,"월,화,수,목,금",08:00,21:00,400,False,,
155,피자와 치킨의 러브레터,4.0,201,"월,화,수,목,금",14:00,00:30,743,True,,
156,전주식당,5.0,389,null,null,null,32,False,,
157,막걸리전당,4.0,1410,"월,화,수,목,금,토,일",17:00,02:00,558,False,,
158,봉이전,3.0,1947,"월,화,수,목,금,토,일",14:00,02:00,264,False,,
159,일번지식당,0,164,null,null,null,null,False,,
160,정담,1.0,1344,null,null,null,null,False,,
161,정가,3.5,1482,"월,화,수,목,금,토,일",11:30,21:30,865,False,,
162,퓨전 요리 주점 유객주,4.9,1751,null,null,null,745,False,,
163,속초 오징어 어시장,0,762,null,null,null,null,False,,
164,홍콩반점0410 낙성대역점,3.7,1346,"월,화,수,목,금,토,일",11:00,22:00,63,True,,
165,원양참치,5.0,404,null,null,null,null,False,,
166,너랑나랑,0,1913,null,null,null,null,False,,
167,응급실국물떡볶이 서울대입구역점,5.0,1927,"월,화,수,목,금,토,일",11:00,23:00,940,True,,
168,비비큐치킨 낙성대점,1.0,993,null,null,null,775,False,,
169,비비큐치킨 봉천우성점,2.3,549,"월,화,수,목,금,토,일",11:00,24:00,775,False,,
170,궁중식당,5.0,2047,null,null,null,204,False,,
171,복희네떡볶이,0,381,null,null,null,null,False,,
172,풍년집,1.0,591,null,null,null,null,False,,
173,삼미옥,3.0,1568,"월,화,수,목,금",08:00,21:00,836,False,,
174,돼지농가,4.9,1904,null,null,null,436,False,,
175,그랑데뷰,0,1446,null,null,null,981,False,,
176,정성만두,4.7,1943,"월,화,수,목,금,일",10:00,23:00,279,False,,
177,조롱박,0,2096,"월,화,수,목,금,토,일",16:00,01:00,581,False,,
178,대어회집,4.0,1674,null,null,null,null,False,,
179,오지,3.8,1834,"화,수,목,금,토",17:00,22:00,461,False,,
180,장수집,3.7,1559,null,null,null,553,False,,
181,동해 세꼬시,3.8,427,"월,화,수,목,금,토",17:00,01:00,163,False,,
182,별미집,4.8,1825,"월,화,수,목,금,토",11:00,22:00,350,False,,
183,효승헌,0,905,null,null,null,null,False,,
184,왕재곱창,4.2,1700,null,null,null,1012,False,,
185,논밭골,3.2,583,"화,수,목,금,토",11:30,null,428,False,,
186,실내포장마차,3.3,1558,"월,화,수,목,금,토,일",15:00,03:00,414,False,,
187,홍이식당,0,789,null,null,null,null,False,,
188,다마시따,0,1149,null,null,null,null,False,,
189,소양강민물장어,5.0,245,null,null,null,41,False,,
190,어부사시가,4.5,1259,null,null,null,721,False,,
191,토마토,0,1300,null,null,null,null,False,,
192,밀향기칼국수,3.5,546,"월,화,수,목,금,토,일",08:30,22:00,813,False,,
193,이레김밥,3.3,1954,"월,화,수,목,금,토",06:00,22:00,732,False,,
194,동해호프,5.0,2047,null,null,null,null,False,,
195,용국이네숯불갈비,4.2,709,null,null,null,64,False,,
196,진달래식당,4.5,497,null,null,null,475,False,,
197,신참떡볶이 봉천점,5.0,2010,"월,화,수,목,금,토,일",11:00,23:00,null,True,,
198,덤뿔 서울대맛집,4.0,1359,"월,화,수,목,금,토,일",17:00,24:00,883,False,,
199,한우육회마을2호점,5.0,1651,"월,화,수,목,금,토",18:00,03:00,53,False,,
200,삼차,4.4,563,"월,화,수,목,금,토,일",11:50,01:00,84,False,,
201,알콜여행,0,176,null,null,null,null,False,,
202,순보보,4.3,1311,"화,수,목,금,토,일",10:30,22:30,70,False,,
203,이레곱창,3.6,469,null,null,null,135,False,,
204,장군집,3.3,365,null,null,null,958,False,,
205,치킨주막,0,1994,null,null,null,null,True,,
206,천년곱돌,3.8,28,"월,화,수,목,금,토,일",17:00,01:00,595,False,,
207,현대옥 보라매점,2.6,364,"월,화,수,목,금,토,일",07:00,24:00,null,True,,
208,제주통돼지촌,5.0,893,null,null,null,556,False,,
209,두리번,0,602,null,null,null,null,False,,
210,부자연탄삼겹살,3.0,621,null,null,null,null,False,,
211,맛사랑,5.0,1201,null,null,null,60,False,,
212,스토리,0,672,null,null,null,null,False,,
213,마노아김밥,3.7,155,null,null,null,970,False,,
214,페리카나,3.8,832,"월,화,수,목,금,토,일",12:00,02:00,null,True,,
215,다모아분식,4.0,1364,null,null,null,1036,False,,
216,교촌치킨,1.6,1816,"월,화,수,목,금,토,일",11:30,00:00,54,True,,
217,호프하우스,0,698,null,null,null,839,False,,
218,옛날육개장,5.0,2049,null,null,null,138,False,,
219,전준수명품청기와감자탕 낙성대점,5.0,1904,"월,화,수,목,금,토,일",00:00,24:00,null,True,,
220,타임호프,0,299,null,null,null,null,False,,
221,불타는삼겹살,0,1151,null,null,null,null,False,,
222,고명식당,3.8,1290,"월,화,수,목,금,토,일",15:00,01:00,479,False,,
223,제주은갈치,4.0,453,"월,화,수,목,금,토,일",10:00,22:00,138,False,,
224,흑룡강,2.4,356,"월,화,수,목,금,토,일",11:00,21:00,null,False,,
225,시골집,3.4,1339,"월,화,수,목,금",10:00,22:00,null,False,,
226,서연,3.3,130,null,null,null,null,False,,
227,라티놀,2.8,836,"월,화,수,목,금,토,일",09:00,21:00,526,False,,
228,계림원 누릉지 통닭구이 서울대입구역점,3.7,1370,"월,화,수,목,금,토",12:00,23:00,null,True,,
229,불반집 낙성대점,5.0,1486,"월,화,수,목,금,토,일",11:00,22:00,null,False,,
230,굿맘할매순대국 & 양선지해장국,4.4,1814,"월,화,수,목,금,토,일",07:00,01:00,151,True,,
231,김밥친구,2.2,1784,null,null,null,null,False,,
232,오렌지,2.9,1580,"월,화,수,목,금,토,일",00:00,22:00,400,False,,
233,또와포차,0,1729,null,null,null,null,False,,
234,정가네식당,5.0,1106,"월,화,수,목,금,토,일",09:30,21:30,null,False,,
235,낙성곱창,4.0,223,"월,화,수,목,금,토",16:00,01:00,577,False,,
236,명불허전원조골뱅이,4.0,1458,"월,화,수,목,금,토",18:00,24:00,429,True,,
237,이모네포차호프,0,342,null,null,null,950,False,,
238,엄마손칼국수,4.8,1275,null,null,null,758,False,,
239,초원생오리,0,1148,null,null,null,410,False,,
240,가야촌유황오리,4.0,1978,"월,화,수,목,금,토,일",11:00,22:30,638,False,,
241,낙성대우동,3.5,1042,"월,화,수,목,금,토,일",18:00,05:00,399,False,,
242,나눔국수국수,3.4,1331,"월,화,수,목,금,토,일",09:00,01:00,1017,False,,
243,전주골,0,1836,null,null,null,null,False,,
244,진국순대국,3.5,1095,null,null,null,151,False,,
245,김가네(관악구청점),3.0,184,"월,화,수,목,금,토,일",07:30,22:30,null,False,,
246,장수우렁불백,3.2,1859,"월,화,수,목,금,토,일",10:00,22:00,246,False,,
247,바다수다,4.8,868,null,null,null,816,False,,
248,신풍루,3.8,386,"월,화,수,목,금,토,일",13:30,24:00,3,False,,
249,연탄부락,4.6,2121,"월,화,수,목,금,토,일",16:00,03:00,253,False,,
250,송림정,0,1740,null,null,null,null,False,,
251,한근한방삼계탕,2.6,1757,"월,화,수,목,금",11:00,21:30,976,False,,
252,명당분식,3.0,1670,null,null,null,866,False,,
253,아우내순대국,0,177,null,null,null,null,False,,
254,먹고먹고,0,185,null,null,null,null,False,,
255,마라공방 서울대입구역점,2.0,415,"월,화,수,목,금,토,일",12:00,24:00,513,True,,
256,기절초풍왕순대,3.6,1007,"월,화,수,목,금,토,일",07:00,22:00,706,False,,
257,영구스 피자,4.8,1946,null,null,null,755,True,,
258,시골식당,3.4,11,"월,화,수,목,금",10:00,22:00,null,False,,
259,새벽길빨간오뎅,4.0,11,null,null,null,728,False,,
260,가마솥통닭구이,4.5,1835,"월,화,수,목,금,토,일",11:00,24:00,895,False,,
261,타케야,4.0,1480,"월,화,수,목,금,토,일",17:30,02:00,676,False,,
262,금수사,0,759,null,null,null,null,False,,
263,우된장,3.6,660,"월,화,수,목,금,토,일",11:00,22:30,837,True,,
264,만월당,4.7,26,"월,화,수,목,금,토,일",16:00,02:00,326,False,,
265,돼지네,4.0,1814,"월,화,수,목,금,토",17:00,01:00,621,False,,
266,와우,3.7,1601,"월,화,수,목,금,토,일",11:00,23:00,495,False,,
267,동현맛집,3.5,482,null,null,null,null,False,,
268,금상아구해물,0,602,null,null,null,null,False,,
269,월화고기,207,481,"월,화,수,목,금",16:00,22:30,719,False,,
270,고창복의 낙지세상,2.6,2155,"월,화,수,목,금,토,일",11:00,22:00,671,False,,
271,BBQ 보라매공원점,2.0,754,"월,화,수,목,금,토,일",13:00,01:00,775,False,,
272,불닭발 동대문엽기떡볶이 서울대입구점,1.9,280,"월,화,수,목,금,토,일",11:00,23:00,398,True,,
273,퍼팬,3.7,1861,"월,화,수,목",11:00,21:00,133,False,,
274,정커피,0,830,null,null,null,null,False,,
275,블랙,3.9,1117,null,null,null,null,False,,
276,물고기,4.3,2072,null,null,null,null,True,,
277,동해샤브샤브전문점,4.3,459,null,null,null,926,False,,
278,들깨향 장수밀,4.2,35,"월,화,수,목,금,토,일",11:00,21:30,559,False,,
279,들깨향밀내음,4.3,52,"월,화,수,목,금,토,일",11:00,21:00,648,False,,
280,육쌈냉면 낙성대점,1.4,1180,"월,화,수,목,금,토,일",11:00,21:30,null,True,,
281,호남손팥칼국수,4.4,2167,"월,화,수,목,금,토",11:30,20:30,606,False,,
282,풍년오리,4.3,981,"월,화,수,목,금,토,일",11:00,23:00,791,False,,
283,신안산낙지,3.6,199,"월,화,수,목,금,토,일",11:30,22:00,421,False,,
284,낙성대동네아저씨,3.7,808,"월,화,수,목,금,토,일",16:00,02:00,327,False,,
285,민물장어구이,4.1,2211,"월,화,수,목,금,토,일",11:30,23:00,422,False,,
286,코만도,5.0,730,null,null,null,592,True,,
287,신안산낙지철판,0,2061,null,null,null,null,False,,
288,송파밥상,3.8,607,"월,화,수,목,금,토,일",11:00,22:00,null,False,,
289,송이김밥,4.2,1833,null,null,null,259,False,,
290,대나무집,0,293,null,null,null,null,False,,
291,서울밥집 봉천점,3.7,399,"월,화,수,목,금,토,일",10:00,21:00,349,False,,
292,제일식당,4.0,805,"월,화,수,목,금,토,일",08:00,21:00,388,False,,
293,창운 사공하나,0,1,"월,화,수,목,금",12:00,01:30,909,False,,
294,전주민속촌,1.0,1763,null,null,null,153,False,,
295,불고기야,0,366,"월,화,수,목,금,토,일",10:00,23:00,957,False,,
296,모리돈부리,2.5,1698,"월,화,수,목,금,토,일",11:00,21:30,623,False,,
297,비에이치씨치킨,2.1,2164,"월,화,수,목,금,토,일",12:00,24:00,718,True,,
298,고향의진미,0,253,null,null,null,null,False,,
299,연남물갈비 낙성대점,4.0,983,null,null,null,202,True,,
300,어메칼국수,3.9,1872,"월,화,수,목,금,토,일",11:00,21:00,345,False,,
301,서울호프커피,0,482,null,null,null,null,False,,
302,한계령,0,42,null,null,null,null,False,,
303,소문난대구왕뽈찜,4.0,942,"월,화,수,목,금,토,일",10:00,23:00,878,False,,
304,맛밥김밥전문점,3.0,1866,null,null,null,866,False,,
305,비비큐치킨,2.0,2191,"월,화,수,목,금,토,일",13:00,01:00,775,False,,
306,별나라식당,0,2058,null,null,null,null,False,,
307,스마일휴게실,0,1960,null,null,null,null,False,,
308,박리분식,4.4,1205,null,null,null,null,False,,
309,프랑스홍합집,3.3,902,"화,수,목",17:00,24:00,139,False,,
310,서서갈비,4.3,2182,"월,화,수,목,금,토",15:00,24:00,438,False,,
311,교촌치킨봉천5호점,2.5,198,"월,화,수,목,금,토,일",12:00,24:00,54,False,,
312,신안홍어,5.0,1373,null,null,null,707,False,,
313,산이형,4.9,1600,"월,화,수,목,금",15:00,02:00,665,False,,
314,떡볶이 참 잘하는 집 떡참 관악보라매점,0,893,"월,화,수,목,금,토,일",11:00,23:00,237,False,,
315,진참치,3.0,505,null,null,null,null,False,,
316,상구네,5.0,1313,null,null,null,null,False,,
317,왕냉면.왕돈까스,3.4,1308,null,null,null,183,False,,
318,엄마손장수촌,0,8,null,null,null,null,False,,
319,대연식당,0,1420,null,null,null,null,False,,
320,홍반점,3.1,1754,"월,화,수,목,금,토,일",10:00,23:30,null,False,,
321,부여소부리보리밥,4.0,1282,null,null,null,383,False,,
322,돈마루 부추생삼겹,1.0,2016,"월,화,수,목,금,토,일",11:30,22:00,996,False,,
323,청년다방 낙성대점,4.8,781,"월,화,수,목,금,토,일",11:00,22:00,null,True,,
324,원당실내포차,5.0,1372,null,null,null,null,False,,
325,본죽봉천점,3.9,505,"월,화,수,목,금",09:30,21:00,960,False,,
326,더젭스월드,0,2092,null,null,null,null,False,,
327,엉뚱한 생고기,5.0,449,"월,화,수,목,금,토,일",17:00,23:00,458,False,,
328,하림치킨,0,582,null,null,null,null,False,,
329,바른치킨 봉천역점,3.6,750,"월,화,수,목,금,토,일",16:00,01:00,645,True,,
330,김밥나라,2.3,2029,null,null,null,null,False,,
331,죽미소,4.2,2190,"월,화,수,목,금,토",09:00,22:00,938,False,,
332,히토리더야끼니꾸,3.3,2196,"월,화,수,목,금,토",17:00,02:00,929,False,,
333,봉이돈가스,4.2,1826,"월,화,수,목,금,토,일",11:00,21:00,335,False,,
334,꽃샘,0,1658,null,null,null,null,False,,
335,소문난집,3.7,1419,"월,화,수,목,금,토,일",10:30,23:00,630,False,,
336,명태어장,0,1067,null,null,null,null,True,,
337,24시옛날집,5.0,2008,"월,화,수,목,금,토,일",00:00,24:00,114,False,,
338,대감마을,0,2169,null,null,null,124,False,,
339,표표마라탕,4.5,1518,"월,수,목,금,토,일",11:30,22:00,905,False,,
340,뽕잎사랑뽕잎냉면버섯샤브칼국수,2.9,794,"월,화,수,목,금,토,일",10:30,22:30,null,False,,
341,정박사정육식당,2.3,1013,null,null,null,846,False,,
342,한우육회마을,3.5,2196,"월,화,수,목,금,토,일",17:00,04:00,22,False,,
343,페리카나 치킨,3.8,2019,"월,화,수,목,금,토,일",12:00,02:00,null,False,,
344,우마이텐,3.6,529,"월,화,수,목,금,토,일",11:30,21:30,750,False,,
345,썬,0,468,null,null,null,null,False,,
346,이레커피하우스레스토랑,0,1489,null,null,null,null,False,,
347,신나는 아구찜,4.3,2220,"화,수,목,금,토",11:30,23:00,382,False,,
348,다락방,0,29,null,null,null,425,False,,
349,큰집닭강정,3.8,31,null,null,null,18,False,,
350,술반장,5.0,1792,null,null,null,null,False,,
351,호남맛집,4.5,1913,null,null,null,838,False,,
352,오신매운갈비찜,4.1,2202,"월,화,수,목,금,토,일",12:00,24:00,328,True,,
353,지중해참치,2.3,1982,"월,화,수,목,금,토,일",16:00,01:00,79,False,,
354,부귀,0,1593,null,null,null,null,False,,
355,푸드2900 봉천사랑점,0,1021,null,null,null,null,False,,
356,히토스지,4.5,1655,null,null,null,1002,False,,
357,(주)고려왕족발,2.9,646,"월,화,수,목,금,토,일",15:00,01:00,1060,False,,
358,모힝,4.0,1554,"월,화,수,목,금,토,일",11:00,22:00,372,False,,
359,한씨네춘천닭갈비,3.5,1136,"월,화,수,목,금,토,일",10:00,24:00,105,False,,
360,통큰생고기,3.3,62,null,null,null,1023,False,,
361,감자탕클라쓰,0,1016,null,null,null,null,False,,
362,오후의과일,2.8,2103,"월,수,목,금,토,일",11:00,23:00,662,False,,
363,삼성웰스토리(주)서울대연구공원,0,83,null,null,null,null,False,,
364,소문장,3.9,1918,"월,화,수,목,금,토,일",10:30,21:00,null,False,,
365,옛날치킨,5.0,290,"월,화,수,목,금,토,일",10:00,23:00,316,False,,
366,정육점식당,5.0,1175,null,null,null,null,False,,
367,복이네,5.0,487,null,null,null,null,False,,
368,와치킨,5.0,1585,null,null,null,null,True,,
369,에스,1.0,17,"월,화,수,목,금",10:00,22:00,null,False,,
370,달빛커피숍,0,2227,null,null,null,null,False,,
371,원당황소곱창,4.8,1732,null,null,null,654,False,,
372,헤라,0,1705,null,null,null,null,False,,
373,예가돈까스,4.8,2231,null,null,null,34,False,,
374,다원,3.8,1201,null,null,null,51,False,,
375,명가도시락,0,977,null,null,null,null,False,,
376,포차천국,4.3,1574,null,null,null,326,False,,
377,오막회집,2.6,667,"월,화,수,목,금,토,일",11:00,03:00,310,False,,
378,한사바리해장국 관악점,0,1191,null,null,null,597,False,,
379,명진,3.0,1105,null,null,null,null,False,,
380,맥주창고,2.0,1565,null,null,null,652,False,,
381,봉천1호점 굽네치킨,3.9,899,"월,화,수,목,금,토,일",12:00,24:00,216,False,,
382,독도쭈꾸미,3.9,211,"월,화,수,목,금",16:00,02:00,276,False,,
383,호암교수회관,3.7,1715,null,null,null,null,False,,
384,다이조부,4.7,282,"월,화,수,목,금,토,일",18:00,04:00,333,False,,
