id,name,isSoup,isSpicy,isSweet,isHot,isMeat,isNoodle,isRice,isBread
2636,직화 스테이크 로제,0,0,1,1,1,0,0,0
2637,조개찜(중),0,0,0,0,0,0,0,0
2638,계란말이김밥,0,0,0,0,0,0,1,0
2639,보족원쌈,0,0,0,1,1,0,0,0
2640,돼지고기 나초,0,0,0,1,1,0,0,0
2641,우럭(2인),0,0,0,0,0,0,0,0
2642,감자 핫도그,0,0,0,0,1,0,0,1
2643,베이컨 까르보볶이,0,0,0,1,1,0,0,0
2644,더블씬세트(1+1),0,0,0,0,0,0,0,0
2645,돼지껍딱,0,0,0,1,1,0,0,0
2646,불고기 피자 L,0,0,0,1,1,0,0,1
2647,대구탕 (특),1,0,0,1,0,0,0,0
2648,땡초김밥,0,0,0,0,0,0,1,0
2649,순대국,1,0,0,1,1,0,1,0
2650,얼큰묵은지감자탕 (2인),1,1,0,1,1,0,0,0
2651,염통 (1인분),0,0,0,1,1,0,0,0
2652,소고기불백,1,0,0,1,1,0,0,0
2653,머릿고기수육,0,0,0,1,1,0,0,0
2654,칠리새우,0,0,0,0,0,0,0,0
2655,해물볶음밥,0,0,0,1,0,0,1,0
2656,풀드 포크+포테토,0,0,0,0,0,0,0,0
2657,경원 간장 매운맛 치킨,0,1,0,1,1,0,0,0
2658,참치한쌍(Basic),0,0,0,0,0,0,0,0
2659,해물찜(중),0,0,0,0,0,0,0,0
2660,면류 (100g),0,0,0,0,0,1,0,0
2661,대구포,0,0,0,0,0,0,0,0
2662,모듬전골(중),1,1,0,1,1,0,0,0
2663,묵은지냄비김치찌개,1,1,0,1,0,0,1,0
2664,통랍스터 오븐구이 세트(하와이안),0,0,0,1,0,0,0,0
2665,저녁정식,0,0,0,0,0,0,0,0
2666,순살강정(소),0,0,0,1,1,0,0,0
2667,블랙마요,0,0,0,0,0,0,0,0
2668,특목살 (180g),0,0,0,1,1,0,0,0
2669,순살반마리,0,0,0,0,1,0,0,0
2670,얼그레이,0,0,1,0,0,0,0,0
2671,리춘바지락볶음,0,0,0,1,0,0,0,0
2672,소고기무우해장국밥+떡갈비,1,1,0,1,1,0,1,0
2673,감자고로케(1개),0,0,0,1,0,0,0,1
2674,강원도 감자전,0,0,0,0,0,0,0,0
2675,"닭고기 석쇠구이, 버미셀리국수와 에그롤",1,0,0,1,1,1,0,0
2676,우럭(소),0,0,0,0,0,0,0,0
2677,[일품] 제육볶음,0,0,0,1,1,0,0,0
2678,한양생삼겹,0,0,0,1,1,0,0,0
2679,반반세트,0,0,0,0,0,0,0,0
2680,그외감족,0,0,0,0,0,0,0,0
2681,새우김치만두(5개),0,0,0,1,0,0,0,0
2682,쟁반국떡,1,0,0,1,0,0,0,0
2683,우지만감바스,0,0,0,0,0,0,0,0
2684,스테이크목살 (1인분),0,0,0,1,1,0,0,0
2685,육개장,1,1,0,1,1,0,1,0
2686,아김 분식세트,0,0,0,0,0,0,0,0
2687,직화 스테이크 도시락 (1인),0,0,0,1,1,0,1,0
2688,치즈볼 (S),0,0,0,1,0,0,0,0
2689,모듬감자,0,0,0,0,0,0,0,0
2690,즉석떡볶이,1,1,1,1,0,0,0,0
2691,민물장어 (1Pcs),0,0,0,0,0,0,0,0
2692,양지 쌀국수,1,0,0,1,0,1,0,0
2693,불고기피자(R),0,0,0,1,1,0,0,1
2694,불갈비치아바타,0,0,0,1,1,0,0,0
2695,에릭쌤 불새신화,0,0,0,0,0,0,0,0
2696,숯불족발,0,1,0,1,1,0,0,0
2697,묵은지생선찜,0,0,0,0,0,0,0,0
2698,특목살(160g),0,0,0,1,1,0,0,0
2699,왕새우 소금구이(10EA),0,0,0,1,1,0,0,0
2700,치킨과 친구들,0,0,0,1,1,0,0,0
2701,감자탕(중),1,1,0,1,1,0,0,0
2702,트리플치즈감자,0,0,0,0,0,0,0,0
2703,할매로제떡볶이,1,1,1,1,0,0,0,0
2704,추어튀김 (대),0,0,0,1,0,0,0,0
2705,우유찐빵(5개),0,0,0,1,0,0,0,1
2706,크림새우,0,0,1,0,0,0,0,0
2707,소고기해장국+떡갈비,1,1,0,1,1,0,1,0
2708,길거리표떡볶이,1,1,1,1,0,0,0,0
2709,딸기차 (HOT),0,1,1,0,0,0,0,0
2710,쿠바 샌드위치,0,0,0,0,0,0,0,1
2711,치킨데리야끼샌드위치,0,0,1,1,1,0,0,1
2712,육사시미(중),0,0,0,0,1,0,0,0
2713,핫도그(1개),0,0,0,0,1,0,0,1
2714,스페셜초밥,0,0,0,0,0,0,1,0
2715,우삼겹숙주볶음,0,0,0,1,1,0,0,0
2716,규우 타다끼,0,0,0,0,0,0,0,0
2717,[프리미엄]두찜 묵은지찜닭,1,0,0,1,1,0,0,0
2718,냉소바,1,0,0,0,0,1,0,0
2719,튤립닭발,0,1,0,1,1,0,0,0
2720,등심탕수육,0,0,1,1,1,0,0,0
2721,소금구이(200g),0,0,0,1,1,0,0,0
2722,푸라닭 치킨,0,0,0,1,1,0,0,0
2723,만두국,0,0,0,1,0,0,0,0
2724,해돋이 (치킨가스),0,0,0,1,1,0,0,0
2725,주물럭 (600g),0,1,0,1,1,0,0,0
2726,낙지볶음,0,0,0,1,0,0,0,0
2727,오로시가츠,0,0,0,1,1,0,0,0
2728,깻잎 떡볶이,1,1,1,1,0,0,0,0
2729,팔보채,0,1,0,1,1,0,0,0
2730,1. 족발+보쌈,0,0,0,0,1,0,0,0
2731,산낙지 연포탕,1,0,0,1,0,0,0,0
2732,지글지글 게살 치즈 크림 파스타,0,0,1,1,0,1,0,0
2733,실장추천실속모듬,0,0,0,0,0,0,0,0
2734,부채살말이 (150g),0,0,0,1,1,0,0,0
2735,슈퍼 콤비네이션 피자,0,0,0,1,1,0,0,1
2736,쫄삼정식,0,1,0,0,1,1,0,0
2737,샤브 (이베리코돼지 100g),1,0,0,1,1,0,0,0
2738,장군주먹,0,0,0,0,0,0,0,0
2739,아김면 세트 1인분,0,0,0,0,0,0,0,0
2740,닭한마리 (2인),0,0,0,1,1,0,0,0
2741,매운돈가스,0,1,0,1,1,0,0,0
2742,쫄순이,1,1,0,1,0,1,0,0
2743,양념통닭(1마리),0,0,0,1,1,0,0,0
2744,소고기짬뽕,1,1,0,1,1,1,0,0
2745,꼬추봉,0,0,0,0,0,0,0,0
2746,더블포테이토피자(L),0,0,0,1,0,0,0,1
2747,모둠조개전골 (2인),1,1,0,1,1,0,0,0
2748,취향짬뽕,1,1,0,1,0,1,0,0
2749,계란볶음밥,0,0,0,1,0,0,1,0
2750,쭈꾸미삼겹살 (1인분),0,0,0,1,1,0,0,0
2751,양념족발(국내산) 小,0,0,0,0,1,0,0,0
2752,마왕보쌈구이,0,0,0,0,1,0,0,0
2753,장미수제에이드,0,0,1,0,0,0,0,0
2754,클래식 다이커리,0,0,0,0,0,0,0,0
2755,한우대창(200g),0,0,0,1,1,0,0,0
2756,치즈돈까스 우동세트 1인분,1,0,0,1,1,1,0,0
2757,소이크런치 윙봉,0,0,0,0,0,0,0,0
2758,무뼈닭발 (소),0,1,0,1,1,0,0,0
2759,비프하야시라이스,0,0,0,0,0,0,1,0
2760,까페라뗴,0,0,0,0,0,0,0,0
2761,비빔쌀국수(분짜),1,0,0,1,0,1,0,0
2762,홍어찜(소),0,0,0,0,0,0,0,0
2763,잡채고로케,0,0,0,1,0,0,0,1
2764,항정살(150g),0,0,0,1,1,0,0,0
2765,Avocado TACO (3Pcs),0,0,0,0,0,0,0,1
2766,유황오리 능이누룽지백숙(3-4인분),1,0,0,1,1,0,1,0
2767,미친 페페로니2X(M),0,0,0,1,1,0,0,0
2768,꿍팟퐁커리,0,0,0,0,0,0,0,0
2769,연어회,0,0,0,0,0,0,0,0
2770,여수꼬막불고기 반상,0,0,0,1,1,0,0,0
2771,카라구치 잇콘900ml&나가사끼 해물나베,1,0,0,1,0,0,0,0
2772,순살 3종 세트,0,0,0,0,1,0,0,0
2773,새우+유부초밥(10p),0,0,0,0,0,0,1,0
2774,해물탕(소),1,1,0,1,0,0,0,0
2775,크림 커리 파스타,0,0,1,1,0,1,0,0
2776,닭다리살강정(대),0,0,0,1,1,0,0,0
2777,스테이크갈비 무한리필 (6-10세),0,0,0,1,1,0,0,0
2778,체다 치즈 핫도그,0,0,0,0,1,0,0,1
2779,콜라사이다,0,0,1,0,0,0,0,0
2780,마라두부,0,1,0,0,0,0,0,0
2781,매운갈비찜,0,1,0,1,1,0,0,0
2782,사이다(500ml),0,0,1,0,0,0,0,0
2783,찌개만정식,1,1,0,1,0,0,1,0
2784,대패삼겹살 쌈밥(180g),0,0,0,1,1,0,1,0
2785,버터럼수제밀크티,0,0,1,0,0,0,0,0
2786,떡만두국,0,0,0,1,0,0,0,0
2787,군부대찌개,1,1,0,1,0,0,1,0
2788,뼈있는닭발,0,1,0,1,1,0,0,0
2789,죠스떡볶이,1,1,1,1,0,0,0,0
2790,삼겹살 (150g) +쌈된장+공기밥,0,0,0,1,1,0,1,0
2791,스탠다드 라떼,0,0,1,0,0,0,0,0
2792,불족발_중,0,1,0,1,1,0,0,0
2793,얼큰뼈감자탕 (중),1,1,0,1,1,0,0,0
2794,싸움보쌈 (S),0,0,0,0,1,0,0,0
2795,냉채족발,0,0,0,0,1,0,0,0
2796,포테이토 (R),0,0,0,0,0,0,0,0
2797,매운간장치킨 (Half),0,1,0,1,1,0,0,0
2798,교촌콤보,0,0,1,1,1,0,0,0
2799,어린이(6세~10세),0,0,0,0,0,0,0,0
2800,돼지갈비김치찌개,1,1,0,1,1,0,1,0
2801,로제파스타치킨,0,0,1,1,1,1,0,0
2802,매직버터치킨세트(보퉁맛),0,0,0,1,1,0,0,0
2803,껍데기,0,0,0,1,1,0,0,0
2804,매화(순살고등어간장구이),0,0,0,0,1,0,0,0
2805,육회혼밥,0,0,0,0,1,0,1,0
2806,고기 불 짬뽕,1,1,0,1,1,1,0,0
2807,해물떡볶이,1,1,1,1,0,0,0,0
2808,백채찌개 보통(2~3인분),1,1,0,1,0,0,1,0
2809,후르츠인볼,0,0,0,0,0,0,0,0
2810,찜닭(반마리),1,0,0,1,1,0,0,0
2811,모둠조개찜 (2인),0,0,0,0,0,0,0,0
2812,청포도 에이드,0,0,1,0,0,0,0,0
2813,모듬초밥 (14pcs),0,0,0,0,0,0,1,0
2814,119양념치킨,0,1,0,1,1,0,0,0
2815,아나고텐동,0,0,0,1,1,0,1,0
2816,로실면,0,0,0,0,0,0,0,0
2817,왕새우,0,0,0,0,0,0,0,0
2818,등심 (200g),0,0,0,1,1,0,0,0
2819,직구도시락 (1인),0,0,0,0,0,0,1,0
2820,알곱창/특대창 (2인분),0,0,0,1,1,0,0,0
2821,투움바,0,1,1,0,0,0,0,0
2822,오븐치즈돈까스,0,0,0,1,1,0,0,0
2823,해산물 팟타이,0,0,1,1,0,1,0,0
2824,아구지리탕(중),1,0,0,1,0,0,0,0
2825,양념주물럭,0,1,0,1,1,0,0,0
2826,스팸김치찌개,1,1,0,1,0,0,1,0
2827,밀크티,0,0,1,0,0,0,0,0
2828,불꽃 감바스,0,0,0,0,0,0,0,0
2829,양갈비살,0,0,0,1,1,0,0,0
2830,이베리코돼지 돈부리,0,0,0,1,1,0,0,0
2831,직화우삼겹혼밥,0,0,0,1,1,0,1,0
2832,장사장 돈테키동,0,0,0,0,0,0,0,0
2833,생연어 사시미,0,0,0,0,1,0,0,0
2834,무모한 김치광어초밥(11P),0,0,0,1,1,0,1,0
2835,생강우유,0,0,0,0,0,0,0,0
2836,옛날전통순댓국,1,0,0,1,1,0,0,0
2837,핫블링치킨,0,0,0,1,1,0,0,0
2838,물 메밀냉면,1,0,0,0,0,1,0,0
2839,맑은 버섯칼국수,1,0,0,1,0,1,0,0
2840,콩낙삼 (소),0,1,0,1,1,0,0,0
2841,홍시원짬뽕,1,1,0,1,0,1,0,0
2842,마라갈비(1인),0,1,0,1,1,0,0,0
2843,함박스테이크+샐러드,0,0,0,1,1,0,0,0
2844,매실숙성돼지갈비,0,0,0,1,1,0,0,0
2845,트러플 아부라소바 (매콤한맛),1,1,0,0,0,1,0,0
2846,딸기소다,0,0,1,0,0,0,0,0
2847,연어장덮밥,0,0,0,0,0,0,1,0
2848,우차돌비빔밥+땡초된장국,0,0,0,1,1,0,1,0
2849,추어튀김 (소),0,0,0,1,0,0,0,0
2850,돼지머리고기,0,0,0,1,1,0,0,0
2851,닭떡볶이(대),1,1,1,1,1,0,0,0
2852,닭똥집튀김,0,0,0,1,1,0,0,0
2853,순살토핑주먹밥,0,0,1,0,1,0,1,0
2854,오늘의초밥,0,0,0,0,0,0,1,0
2855,양푼 생고기 김치찌개,1,1,0,1,1,0,1,0
2856,등심된장정식,0,0,0,1,1,0,0,0
2857,신선주물럭,0,1,0,1,1,0,0,0
2858,알리오올리오 스파게티,0,0,0,1,0,1,0,0
2859,예즈지 샹꿔,0,0,0,0,0,0,0,0
2860,허니갈릭수제버거,0,0,1,0,1,0,0,1
2861,실속코스A,0,0,0,0,0,0,0,0
2862,모듬튀김 9p,0,0,0,1,0,0,0,0
2863,사케롤 정식 (저녁),0,0,0,0,0,0,0,0
2864,모듬튀김,0,0,0,1,0,0,0,0
2865,허니버터치킨,0,0,1,1,1,0,0,0
2866,데일리오아시스,0,0,0,0,0,0,0,0
2867,왕노가리,0,0,0,0,0,0,0,0
2868,오돌뼈 (중),0,0,0,1,1,0,0,0
2869,가츠나베 정식,1,0,0,1,1,0,0,0
2870,우삼겹장칼국수,1,0,0,1,1,1,0,0
2871,얼큰김치우동전골,1,1,0,1,1,1,0,0
2872,순살치킨뱅이,0,0,0,1,1,0,0,0
2873,다즐링,0,0,0,0,0,0,0,0
2874,회냉면,1,0,0,0,0,1,0,0
2875,헤피넛커피,0,0,0,0,0,0,0,0
2876,갈릭 크리스피 베이크 순살/날개,0,0,0,1,1,0,0,0
2877,항정살 (160g),0,0,0,1,1,0,0,0
2878,하와이안 피자,0,0,0,1,0,0,0,1
2879,한우 주물럭 (150g),0,1,0,1,1,0,0,0
2880,광어활어회 한상차림 (소),0,0,0,1,1,0,0,0
2881,전복회,0,0,0,0,0,0,0,0
2882,단품 플레이팅 디저트 빵과 우유+@,0,0,0,0,0,0,0,0
2883,코다리구이,0,0,0,0,0,0,0,0
2884,순살마늘치킨,0,1,0,1,1,0,0,0
2885,해물짬봉,0,0,0,0,0,0,0,0
2886,믹스가츠동,0,0,0,1,1,0,1,0
2887,소고기 버섯 카레,1,0,0,1,1,0,0,0
2888,매운 크림 컵 라이스,0,1,1,0,0,0,1,0
2889,잣죽,1,0,0,1,0,0,1,0
2890,보들이먹태,0,0,0,0,0,0,0,0
2891,엘에이,0,0,0,0,0,0,0,0
2892,홍어탕 (소),0,0,0,0,0,0,0,0
2893,육회비빔밥,0,0,0,0,1,0,1,0
2894,얼큰뼈감자탕 (소),1,1,0,1,1,0,0,0
2895,해물 모듬 오뎅,1,0,0,1,0,0,0,0
2896,왕새우튀김 (2마리),0,0,0,1,0,0,0,0
2897,해물찜/탕 (4인),0,0,0,0,0,0,0,0
2898,안창(150g),0,0,0,1,1,0,0,0
2899,해물닭도리탕 (대),1,1,0,1,1,0,0,0
2900,스페셜(1인분),0,0,0,0,0,0,0,0
2901,통추어탕+돌솥밥,1,1,0,1,0,0,1,0
2902,앵그리버드 블랙,0,0,0,0,0,0,0,0
2903,매운간장치킨,0,1,0,1,1,0,0,0
2904,제주잎차라떼(HOT),0,1,1,0,0,0,0,0
2905,얼큰닭도리탕 (중),1,1,0,1,1,0,0,0
2906,트러플순대,0,0,0,0,0,0,0,0
2907,마늘순한맛,0,1,0,0,0,0,0,0
2908,치즈 플레이트,0,0,0,0,0,0,0,0
2909,보족세트,0,0,0,0,0,0,0,0
2910,장조림 버터비빔밥,1,1,0,1,0,0,1,0
2911,야채 샐러드,0,0,0,0,0,0,0,0
2912,한우함박스테이크(밥),0,0,0,1,1,0,1,0
2913,큐브 파운드 5종,0,0,0,0,0,0,0,0
2914,뼈해장국(특),1,1,0,1,1,0,1,0
2915,오소리감투,0,0,0,0,1,0,0,0
2916,순대곱창전골(소),1,1,0,1,1,0,0,0
2917,내장국밥,1,0,0,1,1,0,1,0
2918,생오겹살(200g),0,0,0,1,1,0,0,0
2919,칠리치즈떡볶이,1,1,1,1,0,0,0,0
2920,조개탕,0,0,0,0,0,0,0,0
2921,사천짬뽕,1,1,0,1,0,1,0,0
2922,연남물갈비,0,0,0,1,1,0,0,0
2923,마제밥,0,0,0,0,0,0,1,0
2924,국물닭볶음탕(한마리),1,1,0,1,1,0,0,0
2925,해산물 샐러드,0,0,0,0,0,0,0,0
2926,콜라 355ml,0,0,0,0,0,0,0,0
2927,쭈꾸미 추가 (두루치기),0,1,0,1,1,0,0,0
2928,2차돌 한상,0,0,0,1,1,0,0,0
2929,도토리버섯전,0,0,0,0,0,0,0,0
2930,비지찌개,1,1,0,1,0,0,1,0
2931,편백찜 Set,0,0,0,1,1,0,0,0
2932,딸기 요거트 블랜디드,0,0,1,0,0,0,0,0
2933,바다수다 코스 (1인),0,0,0,0,0,0,0,0
2934,나눔김밥,0,0,0,0,0,0,1,0
2935,연어 (중간놈),0,0,0,0,0,0,0,0
2936,돼지왕갈비구이 (280g),0,0,0,1,1,0,0,0
2937,돼지소금구이 (200g),0,0,0,1,1,0,0,0
2938,계란김밥+명란마요,0,0,0,0,0,0,1,0
2939,닭볶음탕,0,1,0,1,1,0,0,0
2940,한우 꽃등심 (180g),0,0,0,1,1,0,0,0
2941,패밀리3인세트,0,0,0,0,0,0,0,0
2942,고노리젓갈,0,1,0,0,0,0,0,0
2943,Fruit Juice,0,0,0,0,0,0,0,0
2944,쌈밥,0,0,0,0,0,0,1,0
2945,갈비살,0,0,0,1,1,0,0,0
2946,딸기생크림,0,0,1,0,0,0,0,0
2947,시원 조개탕,0,0,0,0,0,0,0,0
2948,고로케,0,0,0,1,0,0,0,1
2949,앵그리버드와 감자,0,0,0,0,0,0,0,0
2950,참치회(Basic),0,0,0,0,0,0,0,0
2951,쭈꾸미삼겹살(1인),0,0,0,1,1,0,0,0
2952,직화 무뼈닭발,0,1,0,1,1,0,0,0
2953,순두부백반,0,0,0,0,0,0,1,0
2954,한우차돌박이 (150g),0,0,0,1,1,0,0,0
2955,"곱창, 순대볶음",0,0,0,1,1,0,0,0
2956,허브삼겹살 (180g),0,0,0,1,1,0,0,0
2957,바베큐,0,0,0,1,1,0,0,0
2958,듬뿍야채 쫄쫄면,0,1,0,0,0,1,0,0
2959,두마리같은 한마리핫후라이드치킨,0,0,0,1,1,0,0,0
2960,안밀 쇼콜라,0,0,0,0,0,0,0,0
2961,쉬림프 샐러드 파스타,0,0,0,1,0,1,0,0
2962,삼선짬뽕(면/밥),1,1,0,1,0,1,1,0
2963,우럭매운탕(중),1,1,0,1,0,0,0,0
2964,전통주,0,0,0,0,0,0,0,0
2965,에그마요샌드위치,0,0,0,0,0,0,0,1
2966,양쪽갈비,0,0,0,1,1,0,0,0
2967,"공기밥, 추가반찬",0,0,0,0,0,0,1,0
2968,비트박스(+훈제반마리),0,0,0,1,0,0,0,0
2969,치킨보울(레귤러),0,0,0,1,1,0,0,0
2970,무뼈국물닭발,1,1,0,1,1,0,0,0
2971,사시미30피스,0,0,0,0,1,0,0,0
2972,서서갈비(220g),0,0,0,1,1,0,0,0
2973,아보카도쉬림프샌드위치,0,0,0,0,0,0,0,1
2974,햄치즈 김밥,0,0,0,0,0,0,1,0
2975,히어로 세트 A,0,0,0,0,0,0,0,0
2976,1975후라이드,0,0,0,1,1,0,0,0
2977,특양 (120g),0,0,0,0,0,0,0,0
2978,클라우드,0,0,0,0,0,0,0,0
2979,럭셔리 세트 A,0,0,0,0,0,0,0,0
2980,산낙지 육회,0,0,0,0,1,0,0,0
2981,슈퍼슈프림피자(2인),0,1,1,1,0,0,0,1
2982,진달래,0,0,0,0,0,0,0,0
2983,골드킹 콤보+치즈볼,0,0,0,1,0,0,0,0
2984,머리 스페샬 (1인),0,0,0,0,0,0,0,0
2985,멸치국수(곱배기),1,0,0,1,0,1,0,0
2986,치즈야채곱창 (200g),0,1,0,1,1,0,0,0
2987,애플 마티니,0,0,1,0,0,0,0,0
2988,매운돼지갈비찜 (1인분),0,1,0,1,1,0,0,0
2989,노미호다이-무한리필(1인당),0,0,0,0,0,0,0,0
2990,마라반 (100g),0,1,0,0,0,0,0,0
2991,닭가슴살 스테이크 (L),0,0,0,1,1,0,0,0
2992,골뱅이,0,1,0,0,0,0,0,0
2993,간장닭볶음탕,0,1,0,1,1,0,0,0
2994,흑당샷라떼,0,0,1,0,0,0,0,0
2995,홍초쌈닭세트,0,0,0,1,1,0,0,0
2996,수제돈가스,0,0,0,1,1,0,0,0
2997,지코바 윙 소금구이,0,0,0,1,1,0,0,0
2998,페퍼로니 (R),0,0,0,0,1,0,0,1
2999,"오징어볶음,제육볶음",0,0,0,1,1,0,0,0
3000,후추 팍! 떡볶이,1,1,1,1,0,0,0,0
3001,치르르블랙라벨치킨 1조각,0,0,0,1,1,0,0,0
3002,녹두전,0,0,0,1,0,0,0,0
3003,도미 150g,0,0,0,0,0,0,0,0
3004,무한리필,0,0,0,0,0,0,0,0
3005,리코타 치즈,0,0,0,0,0,0,0,0
3006,딸기 주스,0,0,1,0,0,0,0,0
3007,새우젓호박찌개,1,1,0,1,0,0,1,0
3008,육전,0,0,0,1,1,0,0,0
3009,바닐라빈 크림브릴레,0,0,1,0,0,0,0,0
3010,골뱅이 무침,0,1,0,0,0,0,0,0
3011,깐풍기 (중),0,0,0,1,1,0,0,0
3012,돼지김치구이 (소),0,1,0,1,1,0,0,0
3013,샌프란시스코 짬뽕나베,1,1,0,1,0,1,0,0
3014,오리육개장,1,1,0,1,1,0,1,0
3015,돈꼬츠라멘,1,1,0,1,0,1,0,0
3016,홍합짬뽕,1,1,0,1,0,1,0,0
3017,불낙전골,1,1,0,1,1,0,0,0
3018,고등어김치조림,1,1,0,1,0,0,0,0
3019,모둠 돈가스,0,0,0,1,1,0,0,0
3020,광어사시미,0,0,0,1,1,0,0,0
3021,닭발볶음,0,1,0,1,1,0,0,0
3022,레몬크림새우치킨,0,0,1,1,1,0,0,0
3023,순살강장,0,0,0,0,1,0,0,0
3024,오징어 땅콩,0,0,0,0,0,0,0,0
3025,블루베리 에이드,0,0,1,0,0,0,0,0
3026,쟁반짬뽕,1,1,0,1,0,1,0,0
3027,장인계란탕,0,0,0,0,0,0,0,0
3028,덴뿌라 모듬,0,0,0,0,0,0,0,0
3029,하카타 모츠나베 오리지널,1,0,0,1,1,0,0,0
3030,크림모카,0,0,1,0,0,0,0,0
3031,백채찌개 중간(3~4인),1,1,0,1,0,0,1,0
3032,고향삼계탕,1,0,0,1,1,0,0,0
3033,꼬츄 크림 파스타,0,0,1,1,0,1,0,0
3034,장스콤보,0,0,0,0,0,0,0,0
3035,스노잉치즈치킨,0,0,0,1,1,0,0,0
3036,타코야끼,0,0,0,0,1,0,0,1
3037,홍어회,0,0,0,0,0,0,0,0
3038,육회 비빔밀면,0,0,0,0,1,0,0,0
3039,"제육볶음 (된장찌개, 공기밥 포함)",1,1,0,1,1,0,1,0
3040,로스가츠,0,0,0,1,1,0,0,0
3041,매콤불백,1,1,0,1,1,0,0,0
3042,메뉴판2,0,0,0,0,0,0,0,0
3043,순살 치킨 (대),0,0,0,1,1,0,0,0
3044,버섯순대국,1,0,0,1,1,0,1,0
3045,모듬곱창구이 (2인분),0,0,0,1,1,0,0,0
3046,매운돈코츠라멘,1,1,0,1,0,1,0,0
3047,오븐치킨 (반마리),0,0,0,1,1,0,0,0
3048,민물장어 1kg (1마리),0,0,0,0,0,0,0,0
3049,육계장,1,1,0,1,1,0,1,0
3050,타이페이 누들킹,0,0,0,0,0,1,0,0
3051,(New)해산물 빼쒜 파스타,0,0,0,1,0,1,0,0
3052,수제왕돈까스,0,0,0,1,1,0,0,0
3053,뚝배기 떡볶이,1,1,1,1,0,0,0,0
3054,허브티/ 홍차,0,0,0,0,0,0,0,0
3055,차돌박이 (120g),0,0,0,1,1,0,0,0
3056,얼큰차돌라멘,1,1,0,1,1,1,0,0
3057,설화채,0,0,1,0,0,0,0,0
3058,양념치즈돈까스 모밀세트 1인분,0,0,0,1,1,0,0,0
3059,모짜렐라 뽀모도로 스파게티니,0,0,0,0,0,0,0,0
3060,매콤차돌박이 (100g),0,1,0,1,1,0,0,0
3061,시래보신전골(중),1,1,0,1,1,0,0,0
3062,청어알쌈,0,0,0,0,0,0,0,0
3063,우리콩손두부전,0,0,0,0,0,0,0,0
3064,[천연소스]산더미 닭강정 (한마리),0,0,0,1,1,0,0,0
3065,서더리탕,0,0,0,0,0,0,0,0
3066,교촌허니순살[R],0,0,1,1,1,0,0,0
3067,코젤다크,0,0,0,0,0,0,0,0
3068,에스프레소 프레도,1,0,0,0,0,0,0,0
3069,시오소바,1,0,0,0,0,1,0,0
3070,냉채족발(국내산),0,0,0,0,1,0,0,0
3071,간장보쌈 (S),0,0,0,0,1,0,0,0
3072,아보카도 프라이즈,0,0,0,1,0,0,0,0
3073,참치즈케동,0,0,0,0,0,0,0,0
3074,냉동삼겹살 (180g),0,0,0,1,1,0,0,0
3075,꿀고구마피자(M),0,0,1,1,0,0,0,1
3076,사골칼국수,1,0,0,1,0,1,0,0
3077,간장과데리바베큐,0,0,1,1,1,0,0,0
3078,소고기 팟타이,0,0,1,1,1,1,0,0
3079,소대창(180g),0,0,0,1,1,0,0,0
3080,치즈믹스가츠동,0,0,0,1,1,0,1,0
3081,소이갈릭치킨,0,0,0,1,1,0,0,0
3082,B스시(12Ps),0,0,0,0,0,0,1,0
3083,매운쌀국수,1,1,0,1,0,1,0,0
3084,계란장,0,0,0,0,0,0,0,0
3085,청양마요치킨,0,0,0,1,1,0,0,0
3086,마라떡볶이,1,1,1,1,0,0,0,0
3087,보쌈(국내산) 小,0,0,0,0,1,0,0,0
3088,새조개,0,0,0,0,0,0,0,0
3089,골드 포테이토 피자,0,0,0,1,0,0,0,1
3090,카오팟꿍,0,0,0,0,0,0,0,0
3091,된장삼겹살(150g),0,0,0,1,1,0,0,0
3092,새우강정,0,0,0,1,1,0,0,0
3093,핫 감바스,0,0,0,0,0,0,0,0
3094,소림마라 로제샹궈,0,1,1,0,0,0,0,0
3095,갈매기살,0,0,0,1,1,0,0,0
3096,[포장] 대 - 3인용 (두루치기),0,1,0,1,1,0,0,0
3097,규동(대),0,0,1,0,1,0,1,0
3098,봉추찜닭 (중),1,0,0,1,1,0,0,0
3099,깐족세트,0,0,0,0,0,0,0,0
3100,싸이끄럭,0,0,0,0,0,0,0,0
3101,마늘닭도리탕 (대),1,1,0,1,1,0,0,0
3102,베트남 쌀국수,1,0,0,1,0,1,0,0
3103,어묵탕,0,0,0,0,0,0,0,0
3104,크림떡볶이,1,1,1,1,0,0,0,0
3105,양줄기,0,0,0,0,0,0,0,0
3106,홍창 (막창),0,0,0,1,1,0,0,0
3107,치즈스틱,0,0,0,0,0,0,0,0
3108,"종일권 주말,공휴일)어린이 회원가",0,0,0,0,0,0,0,0
3109,메로구이,0,0,0,0,0,0,0,0
3110,누룽지 닭한마리,0,0,0,1,1,0,1,0
3111,치즈 라멘킹,1,1,0,1,0,1,0,0
3112,아구해물찜 (소),0,0,0,0,0,0,0,0
3113,핫베이컨할라피뇨 (M),0,0,0,1,1,0,0,0
3114,고르곤졸라크림 파스타,0,0,1,1,0,1,0,0
3115,쭈꾸미새우 (1인분),0,0,0,0,0,0,0,0
3116,양념똥집,0,0,0,1,1,0,0,0
3117,맵크반반카츠,0,0,0,1,1,0,0,0
3118,항정살비빔면,0,0,0,1,1,1,0,0
3119,통문어발,0,0,0,0,0,0,0,0
3120,굴짬뽕,1,1,0,1,0,1,0,0
3121,김치 주먹밥,0,0,0,0,0,0,1,0
