id,city,district,road,building_num,floor,location
1438,서울특별시,관악구,봉천로,473-13,null,설입
1439,서울특별시,서대문구,연세로5가길,3,null,신촌
1440,서울특별시,동작구,등용로,2,null,숭입
1441,서울특별시,동작구,국사봉길,79,null,숭입
1442,서울특별시,관악구,당곡6길,12,null,설입
1443,서울특별시,동작구,상도로,103,1층,숭입
1444,서울특별시,동작구,상도로26길,19,null,숭입
1445,서울특별시,관악구,관악로,185,null,설입
1446,서울특별시,서대문구,연세로5가길,14,null,신촌
1447,서울특별시,관악구,인헌길,23,null,설입
1448,서울특별시,관악구,행운1길,15,null,설입
1449,서울특별시,관악구,인헌길,50,null,설입
1450,서울특별시,관악구,은천로,166,null,설입
1451,서울특별시,동작구,상도로,233,null,숭입
1452,서울특별시,관악구,봉천로,237-8,null,설입
1453,서울특별시,동작구,양녕로,190,1층,숭입
1454,서울특별시,관악구,봉천로,455,null,설입
1455,서울특별시,관악구,봉천로,518-4,null,설입
1456,서울특별시,관악구,봉천로7길,41,null,설입
1457,서울특별시,동작구,성대로2길,12,null,숭입
1458,서울특별시,동작구,상도로30길,39,null,숭입
1459,서울특별시,동작구,국사봉1길,4,null,숭입
1460,서울특별시,관악구,양녕로,39-1,null,설입
1461,서울특별시,관악구,남부순환로,1735,null,설입
1462,서울특별시,관악구,관악로15길,24,null,설입
1463,서울특별시,관악구,양녕로,14,null,설입
1464,서울특별시,관악구,은천로,184,null,설입
1465,서울특별시,관악구,보라매로,7,null,설입
1466,서울특별시,관악구,봉천로,592,null,설입
1467,서울특별시,관악구,봉천로,287,null,설입
1468,서울특별시,동작구,상도로15길,131,제지1층,숭입
1469,서울특별시,관악구,은천로11길,19,null,설입
1470,서울특별시,동작구,성대로1길,21,null,숭입
1471,서울특별시,동작구,상도로34길,36,null,숭입
1472,서울특별시,관악구,인헌4길,15,null,설입
1473,서울특별시,관악구,봉천로62길,5,지하1층,설입
1474,서울특별시,동작구,성대로1길,1,null,숭입
1475,서울특별시,관악구,관악로,192,null,설입
1476,서울특별시,관악구,은천로33길,18,null,설입
1477,서울특별시,서대문구,연세로,29-1,null,신촌
1478,서울특별시,관악구,남부순환로,1864,null,설입
1479,서울특별시,서대문구,연세로,35,null,신촌
1480,서울특별시,관악구,청룡1길,25,null,설입
1481,서울특별시,동작구,성대로,46,null,숭입
1482,서울특별시,관악구,양녕로6길,43,null,설입
1483,서울특별시,관악구,남부순환로,1762-2,null,설입
1484,서울특별시,서대문구,신촌로,31,null,신촌
1485,서울특별시,관악구,봉천로7길,25,null,설입
1486,서울특별시,관악구,봉천로,385,null,설입
1487,서울특별시,서대문구,연세로7안길,13,null,신촌
1488,서울특별시,동작구,상도로24길,39,null,숭입
1489,서울특별시,동작구,상도로,376,null,숭입
1490,서울특별시,동작구,성대로1길,1,null,숭입
1491,서울특별시,관악구,인헌6길,16,null,설입
1492,서울특별시,서대문구,연세로,10-1,null,신촌
1493,서울특별시,관악구,청룡10길,2,null,설입
1494,서울특별시,서대문구,신촌로,39,null,신촌
1495,서울특별시,관악구,관악로14길,106,null,설입
1496,서울특별시,관악구,남부순환로,1923,1층,설입
1497,서울특별시,관악구,은천로23길,42,null,설입
1498,서울특별시,관악구,낙성대로3길,33-14,null,설입
1499,서울특별시,관악구,봉천로,411-1,1층,설입
1500,서울특별시,관악구,관악로14길,70,null,설입
1501,서울특별시,관악구,중앙길,7,null,설입
1502,서울특별시,관악구,관악로,106,null,설입
1503,서울특별시,서대문구,명물길,49,null,신촌
1504,서울특별시,관악구,관악로24길,61,null,설입
1505,서울특별시,관악구,은천로,184,null,설입
1506,서울특별시,동작구,상도로37길,79,null,숭입
1507,서울특별시,서대문구,연세로11길,21,null,신촌
1508,서울특별시,관악구,관악로14길,70,3층,설입
1509,서울특별시,관악구,청룡1길,18,null,설입
1510,서울특별시,관악구,인헌3나길,2,null,설입
1511,서울특별시,동작구,성대로,18,null,숭입
1512,서울특별시,동작구,상도로,166,null,숭입
1513,서울특별시,관악구,쑥고개로,50,null,설입
1514,서울특별시,동작구,양녕로28길,8,null,숭입
1515,서울특별시,관악구,은천로35라길,27,null,설입
1516,서울특별시,관악구,인헌길,60,null,설입
1517,서울특별시,관악구,은천로,124,null,설입
1518,서울특별시,관악구,관악로12길,38,null,설입
1519,서울특별시,서대문구,신촌로9길,6,null,신촌
1520,서울특별시,서대문구,연세로5가길,8-3,null,신촌
1521,서울특별시,동작구,상도로53길,65,null,숭입
1522,서울특별시,관악구,관악로,174,null,설입
1523,서울특별시,동작구,상도로62길,5,null,숭입
1524,서울특별시,서대문구,연세로,42-24,null,신촌
1525,서울특별시,관악구,남부순환로231길,11,null,설입
1526,서울특별시,관악구,보라매로3길,3,null,설입
1527,서울특별시,동작구,만양로,5,null,숭입
1528,서울특별시,관악구,봉천로13길,9,null,설입
1529,서울특별시,서대문구,연세로12길,39,null,신촌
1530,서울특별시,서대문구,연세로7안길,34-6,null,신촌
1531,서울특별시,관악구,봉천로7길,19,null,설입
1532,서울특별시,관악구,장군봉2길,43,null,설입
1533,서울특별시,서대문구,연세로5나길,14,2층,신촌
1534,서울특별시,서대문구,연세로4길,33,null,신촌
1535,서울특별시,관악구,봉천로,353-1,null,설입
1536,서울특별시,동작구,상도로62길,105,null,숭입
1537,서울특별시,동작구,상도로,177,null,숭입
1538,서울특별시,관악구,은천로,27,null,설입
1539,서울특별시,관악구,남부순환로228길,20,null,설입
1540,서울특별시,관악구,은천로,28,null,설입
1541,서울특별시,관악구,관악로,1,1-2층,설입
1542,서울특별시,서대문구,연세로4길,26,null,신촌
1543,서울특별시,관악구,남부순환로234길,34,null,설입
1544,서울특별시,관악구,남부순환로,1835-30,null,설입
1545,서울특별시,동작구,상도로30길,2,null,숭입
1546,서울특별시,관악구,중앙1나길,2,null,설입
1547,서울특별시,서대문구,성산로22길,36,null,신촌
1548,서울특별시,동작구,흑석로,22,1층,숭입
1549,서울특별시,동작구,양녕로26길,39,null,숭입
1550,서울특별시,동작구,장승배기로10가길,28,null,숭입
1551,서울특별시,관악구,중앙1길,10,null,설입
1552,서울특별시,관악구,은천로,45-1,null,설입
1553,서울특별시,관악구,보라매로,15-4,null,설입
1554,서울특별시,관악구,보라매로2길,10,null,설입
1555,서울특별시,동작구,국사봉길,71,null,숭입
1556,서울특별시,서대문구,명물길,50-4,null,신촌
1557,서울특별시,서대문구,명물길,27-23,null,신촌
1558,서울특별시,관악구,장군봉1길,9,null,설입
1559,서울특별시,관악구,쑥고개로,97,null,설입
1560,서울특별시,동작구,상도로24길,35,null,숭입
1561,서울특별시,관악구,봉천로,516,null,설입
1562,서울특별시,관악구,봉천로,604,null,설입
1563,서울특별시,관악구,솔밭로,4,null,설입
1564,서울특별시,관악구,봉천로7길,33,null,설입
1565,서울특별시,관악구,관악로14길,96,null,설입
1566,서울특별시,관악구,은천로39길,23,null,설입
1567,서울특별시,관악구,남부순환로,1711,null,설입
1568,서울특별시,관악구,은천로,99,null,설입
1569,서울특별시,관악구,중앙길,79,null,설입
1570,서울특별시,관악구,남부순환로248길,7,null,설입
1571,서울특별시,관악구,봉천로,356,null,설입
1572,서울특별시,관악구,관악로16길,36,null,설입
1573,서울특별시,서대문구,명물길,26,null,신촌
1574,서울특별시,관악구,관악로14길,16,null,설입
1575,서울특별시,서대문구,신촌로,17,1층,신촌
1576,서울특별시,관악구,쑥고개로,86,1층,설입
1577,서울특별시,관악구,은천로23길,16,null,설입
1578,서울특별시,서대문구,연세로12길,37-3,null,신촌
1579,서울특별시,관악구,봉천로,535,null,설입
1580,서울특별시,서대문구,연세로5가길,16,null,신촌
1581,서울특별시,동작구,국사봉길,13,null,숭입
1582,서울특별시,관악구,양녕로,63,null,설입
1583,서울특별시,동작구,양녕로25길,2,null,숭입
1584,서울특별시,관악구,남부순환로230길,40,null,설입
1585,서울특별시,동작구,상도로34길,3,null,숭입
1586,서울특별시,서대문구,명물길,42,null,신촌
1587,서울특별시,동작구,매봉로2길,8-4,지층,숭입
1588,서울특별시,동작구,상도로,242,null,숭입
1589,서울특별시,관악구,은천로,97,null,설입
1590,서울특별시,관악구,행운1길,40,1층,설입
1591,서울특별시,관악구,관악로24길,60,null,설입
1592,서울특별시,서대문구,명물길,6,null,신촌
1593,서울특별시,동작구,상도로,179,null,숭입
1594,서울특별시,동작구,국사봉1길,63,null,숭입
1595,서울특별시,동작구,흑석로,27,null,숭입
1596,서울특별시,관악구,인헌6길,29,null,설입
1597,서울특별시,동작구,상도로61길,28,null,숭입
1598,서울특별시,서대문구,연세로5가길,8-6,null,신촌
1599,서울특별시,동작구,성대로1길,5,null,숭입
1600,서울특별시,동작구,만양로,26,null,숭입
1601,서울특별시,관악구,장군봉1길,35,null,설입
1602,서울특별시,관악구,남부순환로226길,36,null,설입
1603,서울특별시,관악구,장군봉1길,21,null,설입
1604,서울특별시,관악구,봉천로,337,null,설입
1605,서울특별시,관악구,남부순환로230길,39,null,설입
1606,서울특별시,관악구,쑥고개로,55,null,설입
1607,서울특별시,서대문구,연세로9길,10-1,null,신촌
1608,서울특별시,동작구,국사봉길,60,null,숭입
1609,서울특별시,관악구,보라매로2길,3,null,설입
1610,서울특별시,관악구,관악로28길,20,null,설입
1611,서울특별시,동작구,장승배기로10길,23,null,숭입
1612,서울특별시,서대문구,신촌로,79,2.3층,신촌
1613,서울특별시,서대문구,신촌로11길,62,null,신촌
1614,서울특별시,관악구,봉천로,307,null,설입
1615,서울특별시,서대문구,신촌로,1,null,신촌
1616,서울특별시,관악구,장군봉1길,56,지하1층,설입
1617,서울특별시,서대문구,연세로7안길,20,null,신촌
1618,서울특별시,관악구,관악로,157,null,설입
1619,서울특별시,관악구,관악로,246,null,설입
1620,서울특별시,관악구,청룡1길,19,null,설입
1621,서울특별시,관악구,남부순환로226길,9,null,설입
1622,서울특별시,서대문구,연세로7안길,13,null,신촌
1623,서울특별시,관악구,관악로14길,74-8,null,설입
1624,서울특별시,관악구,관악로16길,28,null,설입
1625,서울특별시,관악구,쑥고개로,62,null,설입
1626,서울특별시,동작구,상도로61길,38,null,숭입
1627,서울특별시,관악구,청룡1길,25,null,설입
1628,서울특별시,관악구,남부순환로244가길,2,null,설입
1629,서울특별시,관악구,관악로12길,3-14,null,설입
1630,서울특별시,동작구,성대로5길,2,null,숭입
1631,서울특별시,서대문구,명물길,50-6,null,신촌
1632,서울특별시,동작구,상도로34길,12,null,숭입
1633,서울특별시,관악구,관악로24길,14,지하1층,설입
1634,서울특별시,관악구,은천로,8,null,설입
1635,서울특별시,관악구,남부순환로,1727-10,null,설입
1636,서울특별시,동작구,상도로,103,null,숭입
1637,서울특별시,관악구,보라매로3길,7,null,설입
1638,서울특별시,관악구,행운1길,3,null,설입
1639,서울특별시,관악구,청림길,1-1,null,설입
1640,서울특별시,동작구,상도로,346-1,지상2층,숭입
1641,서울특별시,관악구,은천로,40-1,null,설입
1642,서울특별시,관악구,남부순환로191가길,9,null,설입
1643,서울특별시,동작구,상도로,252,null,숭입
1644,서울특별시,서대문구,신촌로,57,null,신촌
1645,서울특별시,관악구,은천로,37,null,설입
1646,서울특별시,서대문구,연세로12길,37-4,1층)),신촌
1647,서울특별시,관악구,관악로14길,59,null,설입
1648,서울특별시,관악구,행운1길,125,null,설입
1649,서울특별시,관악구,봉천로23길,16,null,설입
1650,서울특별시,관악구,봉천로,339,null,설입
1651,서울특별시,동작구,국사봉1길,52,null,숭입
1652,서울특별시,관악구,관악로14길,70,null,설입
1653,서울특별시,동작구,성대로,202,null,숭입
1654,서울특별시,동작구,국사봉1길,31,2층,숭입
1655,서울특별시,관악구,인헌길,14,null,설입
1656,서울특별시,동작구,장승배기로,53,null,숭입
1657,서울특별시,관악구,관악로,204,null,설입
1658,서울특별시,관악구,당곡길,5,null,설입
1659,서울특별시,관악구,보라매로3길,6,null,설입
1660,서울특별시,관악구,남부순환로234길,31,null,설입
1661,서울특별시,서대문구,연세로5다길,22-7,null,신촌
1662,서울특별시,관악구,당곡길,14,null,설입
1663,서울특별시,관악구,보라매로,30,null,설입
1664,서울특별시,동작구,만양로,7,null,숭입
1665,서울특별시,동작구,양녕로26길,56,1층,숭입
1666,서울특별시,관악구,봉천로,524,null,설입
1667,서울특별시,관악구,봉천로,396,null,설입
1668,서울특별시,서대문구,연세로12길,28,null,신촌
1669,서울특별시,서대문구,연세로7길,24,null,신촌
1670,서울특별시,관악구,남부순환로,1827,null,설입
1671,서울특별시,동작구,양녕로,284,null,숭입
1672,서울특별시,관악구,남부순환로,1846,null,설입
1673,서울특별시,관악구,관악로24길,48,null,설입
1674,서울특별시,동작구,장승배기로10길,17,null,숭입
1675,서울특별시,관악구,은천로1길,5-4,null,설입
1676,서울특별시,관악구,청림길,2,null,설입
1677,서울특별시,관악구,남부순환로231길,9,null,설입
1678,서울특별시,동작구,상도로67길,31,null,숭입
1679,서울특별시,동작구,상도로,357,null,숭입
1680,서울특별시,서대문구,연세로,20,null,신촌
1681,서울특별시,관악구,은천로25길,3,null,설입
1682,서울특별시,관악구,양녕로,49,null,설입
1683,서울특별시,관악구,낙성대로,22-14,null,설입
1684,서울특별시,서대문구,연세로5가길,21,null,신촌
1685,서울특별시,동작구,등용로,9,null,숭입
1686,서울특별시,관악구,봉천로,293,null,설입
1687,서울특별시,관악구,봉천로,335,지하1층,설입
1688,서울특별시,관악구,남부순환로,1904,null,설입
1689,서울특별시,서대문구,연세로7길,27,null,신촌
1690,서울특별시,서대문구,신촌로,57,null,신촌
1691,서울특별시,관악구,봉천로,484,null,설입
1692,서울특별시,서대문구,연세로7안길,1,null,신촌
1693,서울특별시,관악구,인헌길,9,null,설입
1694,서울특별시,관악구,남부순환로,1739-9,null,설입
1695,서울특별시,관악구,남부순환로,1829-6,null,설입
1696,서울특별시,서대문구,연세로5가길,22,null,신촌
1697,서울특별시,서대문구,연세로5다길,35,null,신촌
1698,서울특별시,관악구,쑥고개로,89,null,설입
1699,서울특별시,관악구,당곡길,74,null,설입
1700,서울특별시,관악구,남부순환로,1802,null,설입
1701,서울특별시,서대문구,연세로7길,22,null,신촌
1702,서울특별시,서대문구,연세로7안길,26,null,신촌
1703,서울특별시,관악구,봉천로,546,null,설입
1704,서울특별시,동작구,사당로,14,null,숭입
1705,서울특별시,동작구,상도로,306,null,숭입
1706,서울특별시,관악구,청림6길,16,null,설입
1707,서울특별시,동작구,만양로,26,1층,숭입
1708,서울특별시,관악구,보라매로,15-8,null,설입
1709,서울특별시,서대문구,연세로7안길,51,null,신촌
1710,서울특별시,동작구,양녕로26길,22,null,숭입
1711,서울특별시,서대문구,명물길,27-7,null,신촌
1712,서울특별시,관악구,관악로,155,null,설입
1713,서울특별시,관악구,관악로14길,106,null,설입
1714,서울특별시,관악구,양녕로,46,1층,설입
1715,서울특별시,관악구,봉천로,467,null,설입
1716,서울특별시,관악구,남부순환로,1881,null,설입
1717,서울특별시,관악구,봉천로,507-8,null,설입
1718,서울특별시,관악구,행운1길,14,null,설입
1719,서울특별시,서대문구,연세로5다길,46,null,신촌
1720,서울특별시,동작구,상도로61길,54,null,숭입
1721,서울특별시,관악구,장군봉1길,26,null,설입
1722,서울특별시,서대문구,연세로4길,47,null,신촌
1723,서울특별시,관악구,봉천로,331,null,설입
1724,서울특별시,관악구,당곡6길,1,null,설입
1725,서울특별시,관악구,봉천로,301,null,설입
1726,서울특별시,관악구,관악로14나길,6,null,설입
1727,서울특별시,서대문구,신촌로,9,null,신촌
1728,서울특별시,관악구,관악로14길,85,null,설입
1729,서울특별시,관악구,인헌길,9,null,설입
1730,서울특별시,서대문구,명물길,18,null,신촌
1731,서울특별시,관악구,관악로14길,14,null,설입
1732,서울특별시,동작구,양녕로,190,null,숭입
1733,서울특별시,관악구,봉천로,601,null,설입
1734,서울특별시,관악구,청룡길,38,null,설입
1735,서울특별시,관악구,중앙길,12,null,설입
1736,서울특별시,관악구,봉천로,395,null,설입
1737,서울특별시,서대문구,연세로11길,10,null,신촌
1738,서울특별시,관악구,인헌길,15,null,설입
1739,서울특별시,관악구,관악로,211,1층,설입
1740,서울특별시,서대문구,신촌로,73,null,신촌
1741,서울특별시,서대문구,연세로4길,1,null,신촌
1742,서울특별시,관악구,남부순환로230길,8,null,설입
1743,서울특별시,동작구,상도로,351,null,숭입
1744,서울특별시,동작구,국사봉1길,18,null,숭입
1745,서울특별시,관악구,봉천로,375,null,설입
1746,서울특별시,관악구,남부순환로246길,31,null,설입
1747,서울특별시,관악구,장군봉길,16,null,설입
1748,서울특별시,관악구,보라매로,2,null,설입
1749,서울특별시,관악구,은천로25길,4,null,설입
1750,서울특별시,서대문구,연세로7안길,31,null,신촌
1751,서울특별시,서대문구,연세로5가길,1,null,신촌
1752,서울특별시,서대문구,신촌로1길,9,null,신촌
1753,서울특별시,관악구,관악로,136,1층,설입
1754,서울특별시,관악구,관악로12길,30,null,설입
1755,서울특별시,관악구,양녕로1길,46,null,설입
1756,서울특별시,동작구,상도로60길,9-1,null,숭입
1757,서울특별시,관악구,봉천로,544-1,null,설입
1758,서울특별시,관악구,관악로30길,15,null,설입
1759,서울특별시,서대문구,연세로5다길,39,null,신촌
1760,서울특별시,서대문구,연세로7길,16-5,null,신촌
1761,서울특별시,서대문구,연세로7안길,7,null,신촌
1762,서울특별시,관악구,봉천로,362-1,1층,설입
1763,서울특별시,관악구,봉천로,338,null,설입
1764,서울특별시,동작구,국사봉1길,24,null,숭입
1765,서울특별시,관악구,남부순환로230길,9,null,설입
1766,서울특별시,관악구,관악로,244,1층,설입
1767,서울특별시,관악구,청룡2길,19,null,설입
1768,서울특별시,관악구,구암길,33,null,설입
1769,서울특별시,관악구,청룡길,40,null,설입
1770,서울특별시,서대문구,연세로4길,39,null,신촌
1771,서울특별시,관악구,국회단지길,30,null,설입
1772,서울특별시,관악구,남부순환로,1852,null,설입
1773,서울특별시,관악구,남부순환로,1904,null,설입
1774,서울특별시,관악구,남부순환로226길,28,지하1층,설입
1775,서울특별시,관악구,은천로,153,null,설입
1776,서울특별시,관악구,봉천로,213-18,null,설입
1777,서울특별시,관악구,관악로,1,null,설입
1778,서울특별시,동작구,상도로37길,59,null,숭입
1779,서울특별시,동작구,사당로,24,null,숭입
1780,서울특별시,서대문구,연세로12길,27,null,신촌
1781,서울특별시,관악구,은천로19길,6,null,설입
1782,서울특별시,동작구,장승배기로,8-1,null,숭입
1783,서울특별시,동작구,상도로,178,null,숭입
1784,서울특별시,서대문구,연세로7안길,1,null,신촌
1785,서울특별시,서대문구,명물길,36,null,신촌
1786,서울특별시,관악구,관악로14길,15,null,설입
1787,서울특별시,서대문구,연세로11길,12,null,신촌
1788,서울특별시,서대문구,연세로7안길,43,null,신촌
1789,서울특별시,관악구,봉천로,580,null,설입
1790,서울특별시,관악구,은천로,92,제1층,설입
1791,서울특별시,관악구,관악로12길,77,null,설입
1792,서울특별시,서대문구,신촌역로,43,null,신촌
1793,서울특별시,동작구,성대로1길,3,null,숭입
1794,서울특별시,관악구,관악로15길,21,null,설입
1795,서울특별시,관악구,청룡2길,29,null,설입
1796,서울특별시,관악구,봉천로17길,4,null,설입
1797,서울특별시,서대문구,연세로9길,31,null,신촌
1798,서울특별시,동작구,상도로22길,19,null,숭입
1799,서울특별시,관악구,관악로14길,94,null,설입
1800,서울특별시,동작구,국사봉1길,37,null,숭입
1801,서울특별시,관악구,봉천로,469-11,null,설입
1802,서울특별시,관악구,관악로14길,27,null,설입
1803,서울특별시,동작구,상도로67길,32,null,숭입
1804,서울특별시,관악구,은천로,50,null,설입
1805,서울특별시,서대문구,연세로5가길,25,null,신촌
1806,서울특별시,서대문구,연세로7안길,10-3,null,신촌
1807,서울특별시,관악구,행운1길,39,null,설입
1808,서울특별시,동작구,양녕로22가길,67,null,숭입
1809,서울특별시,관악구,쑥고개로,48,null,설입
1810,서울특별시,관악구,장군봉1길,19,null,설입
1811,서울특별시,관악구,양녕로,18,null,설입
1812,서울특별시,관악구,남부순환로230길,14,null,설입
1813,서울특별시,관악구,남부순환로,1855,null,설입
1814,서울특별시,동작구,만양로,12,null,숭입
1815,서울특별시,서대문구,연세로7안길,31,null,신촌
1816,서울특별시,서대문구,연세로2가길,17,null,신촌
1817,서울특별시,서대문구,명물길,29-8,null,신촌
1818,서울특별시,관악구,관악로12길,6,null,설입
1819,서울특별시,관악구,봉천로,237-7,null,설입
1820,서울특별시,관악구,봉천로,563-1,null,설입
1821,서울특별시,관악구,봉천로,444,null,설입
1822,서울특별시,관악구,관악로12길,11,null,설입
1823,서울특별시,서대문구,연세로7안길,10,null,신촌
1824,서울특별시,서대문구,연세로7길,28-8,null,신촌
1825,서울특별시,관악구,남부순환로230길,39,null,설입
1826,서울특별시,관악구,봉천로,399,null,설입
1827,서울특별시,관악구,남부순환로226길,19,null,설입
1828,서울특별시,관악구,관악로,104,null,설입
1829,서울특별시,서대문구,연세로,24,null,신촌
1830,서울특별시,관악구,은천로,176,null,설입
1831,서울특별시,관악구,청림6길,3,지하1층,설입
1832,서울특별시,관악구,관악로14길,70,null,설입
1833,서울특별시,관악구,은천로39길,13,null,설입
1834,서울특별시,관악구,봉천로,441,null,설입
1835,서울특별시,관악구,관악로,138,null,설입
1836,서울특별시,관악구,봉천로,449-1,null,설입
1837,서울특별시,관악구,관악로14길,36,null,설입
1838,서울특별시,서대문구,신촌로,83,null,신촌
1839,서울특별시,서대문구,명물길,2,null,신촌
1840,서울특별시,관악구,관악로14길,22,null,설입
1841,서울특별시,관악구,관악로14길,22,null,설입
1842,서울특별시,동작구,상도로,370,null,숭입
1843,서울특별시,동작구,사당로,4,null,숭입
1844,서울특별시,관악구,중앙길,18,null,설입
1845,서울특별시,동작구,상도로,161,null,숭입
1846,서울특별시,관악구,관악로16길,38,2층,설입
1847,서울특별시,관악구,양녕로,16,null,설입
1848,서울특별시,관악구,봉천로,605,null,설입
1849,서울특별시,서대문구,명물길,45-4,null,신촌
1850,서울특별시,관악구,남부순환로,1685,null,설입
1851,서울특별시,관악구,남부순환로,1665,null,설입
1852,서울특별시,서대문구,신촌로,127,null,신촌
1853,서울특별시,관악구,남부순환로226길,9,null,설입
1854,서울특별시,관악구,낙성대로,20,2층,설입
1855,서울특별시,동작구,사당로,38,null,숭입
1856,서울특별시,동작구,상도로15길,68,null,숭입
1857,서울특별시,관악구,장군봉1길,20,null,설입
1858,서울특별시,서대문구,연세로5다길,16,null,신촌
1859,서울특별시,동작구,국사봉1길,41,null,숭입
1860,서울특별시,동작구,상도로,332,null,숭입
1861,서울특별시,관악구,관악로14길,70,null,설입
1862,서울특별시,서대문구,명물길,4,null,신촌
1863,서울특별시,서대문구,명물길,26,null,신촌
1864,서울특별시,관악구,남부순환로,1888,1층,설입
1865,서울특별시,관악구,쑥고개로,78,null,설입
1866,서울특별시,관악구,은천로,35,null,설입
1867,서울특별시,관악구,인헌2길,20,null,설입
1868,서울특별시,관악구,낙성대역길,69,null,설입
1869,서울특별시,관악구,관악로14나길,10,null,설입
1870,서울특별시,관악구,관악로11길,17,null,설입
1871,서울특별시,관악구,관악로12길,113,1층,설입
1872,서울특별시,관악구,보라매로2길,10,null,설입
1873,서울특별시,동작구,성대로29길,61,null,숭입
1874,서울특별시,서대문구,연세로4길,26,null,신촌
1875,서울특별시,관악구,관악로,148,null,설입
1876,서울특별시,동작구,상도로15길,64,null,숭입
1877,서울특별시,관악구,남부순환로,1852,null,설입
1878,서울특별시,관악구,봉천로,563,null,설입
1879,서울특별시,관악구,봉천로,356,null,설입
1880,서울특별시,서대문구,연세로5다길,12,null,신촌
1881,서울특별시,관악구,솔밭로,4,null,설입
1882,서울특별시,관악구,은천로,184,null,설입
1883,서울특별시,관악구,봉천로,482,null,설입
1884,서울특별시,동작구,상도로12길,5-4,null,숭입
1885,서울특별시,관악구,봉천로,596,null,설입
1886,서울특별시,관악구,봉천로,441,null,설입
1887,서울특별시,관악구,당곡길,14,null,설입
1888,서울특별시,동작구,상도로,368,null,숭입
1889,서울특별시,관악구,봉천로29길,9,null,설입
1890,서울특별시,관악구,봉천로,614,null,설입
1891,서울특별시,서대문구,연세로12길,39,null,신촌
1892,서울특별시,관악구,쑥고개로,83,null,설입
1893,서울특별시,관악구,남부순환로,1754,null,설입
1894,서울특별시,관악구,행운1길,48,null,설입
1895,서울특별시,관악구,관악로,153,2층,설입
1896,서울특별시,관악구,관악로14길,8,null,설입
1897,서울특별시,서대문구,연세로5가길,21,null,신촌
1898,서울특별시,서대문구,연세로11길,8,null,신촌
1899,서울특별시,서대문구,연세로7길,14,null,신촌
1900,서울특별시,동작구,상도로,387-1,null,숭입
1901,서울특별시,관악구,봉천로,489,null,설입
1902,서울특별시,관악구,인헌길,53,null,설입
1903,서울특별시,서대문구,연세로5다길,22,null,신촌
1904,서울특별시,동작구,양녕로22가길,67,null,숭입
1905,서울특별시,동작구,양녕로25길,6,null,숭입
1906,서울특별시,관악구,관악로14길,34,null,설입
1907,서울특별시,관악구,봉천로29길,5,null,설입
1908,서울특별시,서대문구,연세로7안길,26,null,신촌
1909,서울특별시,관악구,관악로,125,null,설입
1910,서울특별시,관악구,봉천로,394,null,설입
1911,서울특별시,서대문구,명물길,27-15,null,신촌
1912,서울특별시,동작구,성대로,24,null,숭입
1913,서울특별시,관악구,보라매로,14-3,null,설입
1914,서울특별시,서대문구,연세로7안길,10-1,null,신촌
1915,서울특별시,동작구,상도로,117,null,숭입
1916,서울특별시,관악구,관악로24길,14,지하1층,설입
1917,서울특별시,관악구,봉천로,335,null,설입
1918,서울특별시,관악구,봉천로,474,null,설입
1919,서울특별시,동작구,국사봉1길,31,null,숭입
1920,서울특별시,동작구,상도로,177,null,숭입
1921,서울특별시,관악구,장군봉2길,18,null,설입
1922,서울특별시,서대문구,연세로7길,34-6,null,신촌
1923,서울특별시,관악구,관악로14길,39,null,설입
1924,서울특별시,관악구,봉천로,473-5,null,설입
1925,서울특별시,관악구,봉천로,391,1층,설입
1926,서울특별시,관악구,인헌2길,8-2,null,설입
1927,서울특별시,서대문구,연세로11길,8,null,신촌
1928,서울특별시,관악구,봉천로23나길,59,null,설입
1929,서울특별시,관악구,남부순환로,1810,null,설입
1930,서울특별시,관악구,보라매로,8,null,설입
1931,서울특별시,서대문구,연세로4길,25,지상1층)),신촌
1932,서울특별시,관악구,관악로24길,68,null,설입
1933,서울특별시,관악구,낙성대역길,103,null,설입
1934,서울특별시,동작구,장승배기로,44-1,null,숭입
1935,서울특별시,관악구,관악로24길,14,지하1층,설입
1936,서울특별시,관악구,봉천로,299,null,설입
1937,서울특별시,관악구,쑥고개로,85,null,설입
1938,서울특별시,서대문구,연세로7안길,18,null,신촌
1939,서울특별시,서대문구,연세로7길,15,null,신촌
1940,서울특별시,관악구,관악로16길,36,null,설입
1941,서울특별시,동작구,상도로,126,null,숭입
1942,서울특별시,관악구,남부순환로,1796,1층,설입
1943,서울특별시,동작구,상도로60길,6,null,숭입
1944,서울특별시,동작구,상도로22길,44,null,숭입
1945,서울특별시,관악구,봉천로,522-1,null,설입
1946,서울특별시,동작구,국사봉1길,33,null,숭입
1947,서울특별시,서대문구,연세로7길,34-4,null,신촌
1948,서울특별시,관악구,봉천로,382-1,null,설입
1949,서울특별시,서대문구,연세로5가길,8-6,null,신촌
1950,서울특별시,서대문구,연세로11길,22,null,신촌
1951,서울특별시,관악구,행운1길,40,1층,설입
1952,서울특별시,관악구,보라매로,20,null,설입
1953,서울특별시,관악구,낙성대로,32,null,설입
1954,서울특별시,관악구,은천로,11,null,설입
1955,서울특별시,서대문구,연세로7길,23,null,신촌
1956,서울특별시,관악구,봉천로,472,null,설입
1957,서울특별시,서대문구,명물길,36-4,null,신촌
1958,서울특별시,관악구,남부순환로226길,31,null,설입
1959,서울특별시,관악구,남부순환로246나길,19,null,설입
