id,name,external_star,address_id,business_date,starttime,fintime,bestmenu_id,franchise,internal_star,restaurant_type
2464,효은옥 상도점,4.1,1429,"월,화,목,금,토,일",11:00,24:00,425,0,,
2465,파스토보이,0,498,null,null,null,null,1,,
2466,자담치킨 신상도점,5.0,388,null,null,null,null,1,,
2467,순정마차,0,586,null,null,null,null,0,,
2468,고기이불볶음밥,0,1474,null,null,null,null,0,,
2469,빵위에치즈 동작점,3.0,1905,null,null,null,null,0,,
2470,그린 상도,0,1196,null,null,null,null,0,,
2471,본죽&비빔밥 상도점,4.5,328,"월,화,수,목,금,토,일",09:00,21:00,542,0,,
2472,왕손피자 동작점,0,1555,null,null,null,null,1,,
2473,피쉬그램,2.8,1814,"월,화,수,목,금,토,일",11:00,23:00,92,0,,
2474,테트리스 찜닭 동작점,0,1168,"월,화,수,목,금,토,일",10:00,02:00,null,1,,
2475,돌돌마리 김밥 도시락 떡볶이,5.0,295,null,null,null,null,0,,
2476,에이디어 푸드,0,532,null,null,null,null,0,,
2477,맛사랑 분식,0,2267,null,null,null,null,0,,
2478,술타령이야,0,2010,null,null,null,null,0,,
2479,탱그리 초밥,5.0,1103,"월,수,목,금,토,일",11:30,22:00,398,0,,
2480,더벤티 장승배기역점,0,358,"월,화,수,목,금",09:00,22:00,null,1,,
2481,운영카페,0,509,null,null,null,null,0,,
2482,다원 맛칼국수,0,353,"월,화,수,목,금,토,일",11:00,23:00,11,0,,
2483,태리로제떡볶이&닭강정 숭실대점,5.0,132,null,null,null,null,0,,
2484,쿡푸드,0,2126,null,null,null,null,0,,
2485,미자네식당,5.0,612,null,null,null,null,0,,
2486,장군이네 족발보쌈 Since1994,5.0,1431,null,null,null,null,0,,
2487,뜸들이다 상도점,3.3,552,"월,화,수,목,금,토,일",10:30,20:00,214,0,,
2488,먹어본 김밥,4.0,1453,"월,화,수,목,금,토,일",07:00,20:00,458,0,,
2489,테이킷,5.0,413,"월,화,수,목,금,토",11:30,21:00,null,0,,
2490,샐러드박스 상도역점,4.3,470,"월,화,수,목,금",09:00,21:00,145,1,,
2491,떡군이네 떡볶이 노량진점,5.0,1548,null,null,null,null,1,,
2492,먹돼지,5.0,1803,null,null,null,null,0,,
2493,동궁찜닭 상도점,5.0,487,"월,화,수,목,금,토,일",10:30,22:30,863,1,,
2494,스미비부타동 신대방삼거리역점,4.6,1459,"월,화,수,목,금,토,일",11:30,20:30,null,0,,
2495,상도 타코야끼,4.4,1778,null,null,null,884,0,,
2496,소마니 5,0,1943,null,null,null,null,0,,
2497,도깨비,0,1778,null,null,null,null,0,,
2498,덤,0,1087,null,null,null,null,0,,
2499,동가보쌈,0,908,null,null,null,null,0,,
2500,빠져들다,4.0,1468,"월,화,수,목,금,토",17:00,01:00,1071,0,,
2501, 건영아파트 홈런호프치킨,5.0,1707,"월,화,수,목,금,토,일",17:00,01:00,null,0,,
2502,죠스떡볶이 장승배기역점,0,1355,"월,화,수,목,금,토,일",11:00,22:00,240,1,,
2503,순살만공격,0,22,null,null,null,null,0,,
2504,소소한 브런치,5.0,2085,null,null,null,null,0,,
2505,목포참홍어,4.5,277,"월,화,수,목,금,토",04:00,13:00,120,0,,
2506,우된장 장승배기점,0,712,null,null,null,null,1,,
2507,숑숑돈까스 서울 숭실대점,4.0,735,null,null,null,null,0,,
2508,브라운필 상도힐스테이트점,5.0,2237,"월,화,수,목,금",07:30,22:00,653,0,,
2509,역전할머니맥주 장승배기점,0,898,null,null,null,null,0,,
2510,카페 헷지,5.0,1086,null,null,null,648,0,,
